transaction_id,product_id,quantity,total_transaction_amount,transaction_date
f634c86e-a65b-5fbe-a586-378e26663a57,a9d9ee8b-1050-5800-962e-0654fd075cde,9,9034094.02,5/5/2122
5a041595-ca16-5344-bfa2-6a2e1897ae61,0f35c6ed-8fb0-5488-83d1-48131d562e65,93,9696161.66,4/8/2090
77982891-ff6e-5ce6-8f9a-ef3ad26a7752,6ba00c90-0196-535c-a51d-aa3b40710302,3,905746.31,23/7/2105
df76d717-c638-5eb2-af43-95add1fd3bb6,0f12c038-0529-5ce6-997e-f62a29c692f5,15,3099789.68,12/11/2055
1330802c-2f5e-5798-8048-db4a988339ec,16fbcbe7-642a-578d-825b-b875f147212c,95,8262437.69,18/9/2072
b5dc1cb9-e32a-5f80-94af-42b313054387,26ca4cc6-e53e-5e2a-a8ad-d6ac783c28e3,39,7382745.56,26/1/2090
9aa494f6-4d81-5db3-9fc0-4768230887a4,cba910c3-54b0-5ff9-afb1-3a5c579333a8,94,2938180.28,23/1/2073
fa4416a0-c1be-5266-81dd-149edfd7f9e7,2f7de3bf-e14c-5fdf-b274-2f315acdbb78,56,7570139.81,21/10/2109
ed96194f-fb01-5470-8ba1-ed08ba29eda4,0455424b-211e-5c00-ad0e-0fd0ef9761c5,97,9334361.87,27/9/2102
faeddb6d-78bb-57d5-84a5-cd66dbe3e11d,c7826576-5fb7-5bae-899f-dd0c86fecf43,17,9309870.68,22/1/2085
48e04c8a-f6bf-531f-a781-f3824e3804e7,01168e5b-9adc-5b15-8e2d-be1fab6ffeca,9,9105883.46,24/8/2063
93676cef-513e-5145-9c50-fcec56c85ced,9a7fc489-eb5f-5995-a23b-d69f03ed1596,2,3875261.54,4/11/2096
c4209983-dc1d-5f5d-b2e6-a5b1c416c276,f43acc69-1299-534f-b0b6-c2b74518957c,48,1330355.71,20/3/2080
39ae0733-cc3e-5410-b32c-61e604003a22,551264cd-9cfe-5f4d-b956-03e77d87ae7c,36,1664937.4,13/10/2043
743e5c7c-48bc-5de1-9678-31256b1717fe,fe097e64-c44a-544a-b181-c07f4e9ae5f0,28,9124455.16,24/2/2107
a1fd0503-e55c-578f-978a-7960d2e1e89c,2b55fcf3-b974-5ea4-85bf-2df01cf3d017,98,2079190.56,28/2/2034
6efdccc6-defd-5aa6-ac4d-1f1e40426aad,903bba84-89ed-583c-8330-1b47204fdf27,34,5123115.61,6/2/2120
ec4ca6f2-bb0a-5ec5-b14a-9ea0d5797c1e,722c4b26-b293-5a06-a4cc-63cb59178a52,62,3847831.88,18/11/2030
8b051c52-02b0-5c1c-b28c-d666c2a70876,379d53bb-238a-5864-8ffb-cf25db87b70a,10,8721164.99,30/3/2026
82ea7ba9-8f1f-5502-b8b3-95542086914f,7b21277c-d6de-5db2-a2ac-b9ae078867f4,35,978191.5,23/2/2122
cdda088f-db9e-5025-a7fd-821ed53d1f3a,ff47969f-4f6d-551a-9455-eccbb035035a,88,8232927.5,20/8/2060
