transaction_id,product_id,quantity,total_transaction_amount,transaction_date
06562e77-6a65-57dd-a8eb-b2b0c6354e1e,a33cc285-ff22-5419-8338-cffae4a5f637,87,2852462,17/11/2108
24ed2a15-99f5-5d97-a98c-7e49f83c2497,7ffbd7d9-a7a7-5463-b84f-ddba583a0679,89,6269759.28,13/6/2026
89d278a3-8166-5de0-a022-6fc9fa40b3ff,aca8af3c-ecbf-5e3a-b7b7-560d678d9334,4,978890.06,13/4/2034
97295577-5f97-57ff-9524-086d3b0c2522,53dde8bb-6180-5c92-b998-39741c54defd,8,2392743.67,22/3/2088
7d637e1d-6834-5b6a-9ead-36d9da7c8e8e,9ac8110e-09d9-5753-94ab-39b8abc60861,36,4056303.23,13/7/2089
2bce3432-5f02-53cf-b318-842f17a0b7dd,25b24a5d-b163-5f2c-9906-fae70b215328,89,9021986.9,25/12/2054
d49b2ca9-d2b7-5ba0-b010-20156045386e,65a0edf4-01d3-5081-88b1-641ce4c82d59,86,6671925.28,30/10/2030
b706c2c8-2c6e-5f71-9ca5-74406a9575b0,a52634d8-e995-58e5-8107-e8c98c309119,61,5110228.98,5/4/2041
fc72bc43-943a-5a43-93d9-876ff4e59604,cefabdcc-e294-5f92-959f-b5b1dbe1d149,95,1596690.72,17/5/2111
612c6570-1585-54a9-b7b2-959622802758,9dcc2cfd-5746-5157-a7b5-bcfd28d30839,25,1808936.92,29/4/2053
27b46959-b1af-5648-a103-2f97649109c3,89080c82-f20a-5180-a14e-2d41aac7bfa2,27,5105030.07,21/9/2053
aa5847fa-53aa-57c7-bfad-9f0b6fa994f0,51a68706-c455-562d-9192-4db4b4dd19f5,48,6377039.99,13/5/2060
ecfa6faa-975f-574c-b2fe-91185c6b604b,5ff4961a-a613-53b8-99c1-accebacd2919,81,4859974.56,26/1/2058
c20ec827-4be4-54a4-a58b-6295ea75f3d8,9d203f98-753d-5123-ad80-9d6ef2ccbf71,22,6790631.01,11/9/2055
2bc5f83d-1415-5af7-b31c-7ee741ed1868,5716fc78-14c5-58c8-b8af-6506e3a3c395,53,4967369.98,8/7/2030
ce2700d5-5f8b-54d0-a1c1-b2000f416dcb,3ed29f9e-3f3b-54a8-bb1e-b09ea74dd438,45,2899375.51,17/11/2026
25a2a84e-1a5d-5222-9094-8328f050528e,81b76c3b-438a-500e-a112-1ab7f807568e,89,368396.78,20/12/2107
525eba72-bcdf-5994-a446-615064ba113d,4094ad85-818a-596a-b8df-6227b010f709,4,2220318.3,22/5/2122
b86d2bb3-2dd7-5360-92db-111246f2fddd,5bca07b4-4ff5-5881-8074-75d093f602ac,57,5366952.02,6/12/2069
835ffed6-c0e7-5e33-8e56-4758d398bc80,8e0e2310-40c3-52f8-93f7-388124a47693,29,9575225.26,13/9/2087
2f19ebab-def1-5a02-9bc8-aa2b40d6dc0f,a0878cc7-eaef-5a99-831f-9ff2a980bd8d,100,5456283.56,16/11/2045
3c7ff6e8-3521-5083-bba8-4bc337ad6bd5,80d0c4f6-d3ba-584f-88e5-25aa61572cbc,3,8677936.18,12/1/2102
13e46ec6-292e-5571-af7b-d2038854746b,a3f51559-2f06-5524-a0cd-16195f905ef2,98,2809396.86,26/4/2029
3efc6eed-0f9f-51cb-b138-a03c024f42e6,bb97720c-ebaa-5106-bee7-32e303a95c0b,65,3921049.4,28/8/2024
0b673db1-6e9a-5c3a-a76d-fe08dff4c557,2c69bbd6-c03e-5043-b063-eb16bb8db1f6,21,2626341.75,29/4/2120
30eded72-9b26-5844-9932-66bd5a8bdbf3,0a3e78d4-a251-5af8-a1da-57d65e1db73c,93,4154301.09,12/6/2025
81bc5455-8d0b-50ea-ab2e-e3271bcc9f1e,49b7940a-5d67-5fc1-b055-dfe3f767f0ae,47,4348462.37,23/5/2083
