transaction_id,product_id,quantity,total_transaction_amount,transaction_date
6bd72ddc-f7ae-545f-a9f4-061838c8f150,67b4f8e2-dd02-529b-ae06-cc3e96719ca6,85,3342948.11,1/2/2065
c473af84-7b47-57bc-803a-eb844ee61f05,84f5cb03-bc8a-5632-b19b-be61c42ce5b8,59,3069207.64,5/3/2088
7fbcf793-e121-5c26-ac49-d2daab574940,f978c6b6-cf43-5f9f-b613-c36dc507d827,61,3079894.49,25/8/2115
f974a4c4-0b43-5566-ad73-f256de241ec2,97934c90-26bf-55d4-8fb3-6a40c6afa68f,64,7084947.45,17/11/2088
ca154a10-5d8a-5e89-8f30-8515c9e51b4e,e1c42726-50f5-5595-82a6-badef8f154da,45,203342.21,30/7/2108
19aafb13-926a-55a3-9da8-f035210544e1,0922b6b5-f709-547b-b61d-bd4bb72e0b11,20,2390588.68,24/11/2102
63e01334-1075-50de-9f0a-e8299fbf1bf3,aaf252f9-57c1-580a-bed0-78248d28b382,65,3343752.9,13/10/2098
470ac41d-f46f-52de-ae8d-0640d7068d7f,009864cf-375b-5007-860a-0ac48c876be8,99,3925112.96,27/7/2088
802927bd-0d52-5461-a7e9-629eb260e30e,8d48b87b-f350-5e58-97ef-e7e1da299a6d,99,5904724.59,26/7/2031
9114b633-6671-5f48-a35c-c2125738e98a,7d992d74-7a8a-58bb-8dd6-ca07d947254f,32,6015284.98,30/5/2079
95bac97b-ca4e-5927-8828-25b91e93ef9c,eff2c8b6-a735-52f0-b5db-88fd3e732b31,66,340952.26,2/11/2047
896da2a0-4594-5bdc-80de-484c9ab7d66a,a2e7c2ef-6565-547f-b16a-d5fcdd274cfe,18,5825904.19,21/8/2054
c0e37ae2-6d89-5810-bfa6-18e598694e45,5e9e071e-a757-570b-a914-f6c3a4f9ef00,35,694361.19,25/6/2119
7028ebd8-5319-5d2d-bb3b-963c575f37f6,f9b4310d-1c58-5836-9ec3-295b2dbfb8de,70,5601615.89,9/7/2058
bbc994e6-931f-5fe3-b6a4-240a52e98285,fb6feb5c-48a3-5587-b487-49f0485d1314,56,6400707.26,29/7/2106
a3cb9300-71be-5233-9fc6-278299f7e43b,11eb2fd6-9394-5a85-b7d5-8e5040781fcf,9,3246809.43,12/12/2028
12cdbc3a-f5f7-52d1-a4dc-4cd330690113,04ab88b7-ec07-5d82-b423-22bc67ffec3a,79,9502060.65,30/9/2047
d6d8eec7-74a5-5023-b3ea-29c3dc478a9f,a3902545-9435-582d-aea3-f1f402d7a7ff,6,8920557.75,9/1/2032
44cd022c-b9fd-5773-8557-2e93fe6b3897,6eb1a72c-749f-59b3-8ce3-f1564057f112,66,680942.2,1/3/2099
f8bd0fb2-561c-5acb-a979-1572254e39b4,97382ac2-0a73-5704-bdf2-3c60d94dfd2b,35,2529147.87,19/10/2119
98aceddb-6138-529e-8de5-3b21c29c9b47,82be3bdb-e2bb-509e-b8f9-2a1d6c5257d1,87,1815062.2,20/2/2110
eadf2df5-bd31-51b1-b111-145ecf9d10ff,fa114a34-318a-5572-a12b-fcb8ff490123,74,2259643.06,13/5/2056
7ba664a2-e056-5e39-badc-4f59fdf75da5,6e0f3129-d4df-5ac7-a444-881ee0018355,20,7394813.66,14/6/2108
2b46716d-6403-5c19-9c70-3e2c93313bdd,5e4523d2-656c-5715-9fc0-0f471cc8f554,31,3682302.37,23/5/2043
db6ca3c8-cac8-58cd-90fb-b7f8df8461dc,c34ef4fd-0015-518c-9edc-244e0c4954f2,97,1281616.24,14/3/2029
14175f01-90f8-5296-98f0-0eff87cc8f1d,0f742ce2-d5a8-507e-973b-39edf024edb1,35,4790839.99,2/6/2118
2dc8a69d-2aea-5c68-8317-41896c124835,10c527d4-2d19-5a4c-8fb3-41bf425dfe79,11,4985030.46,3/8/2072
63dc778f-941c-5295-a756-396433b540e2,69d50f7c-6caa-584b-a8a6-7a8e1490a7ec,46,5065846.87,18/3/2097
6794edf4-80b3-5d4a-a307-4a20c1eae1bc,91df92a1-ecef-50df-9d84-13ffddef0a4e,64,7748688.42,23/5/2083
dc5485e6-7eac-582d-b986-bb4e99aeb27e,6a4c26eb-5804-5ba2-bb17-d0de5c62989c,5,4523548.22,13/1/2047
e68c7921-db57-5752-be95-610c4dabea41,d03b3b51-d78d-5385-ad10-38192cac5320,63,1970276.73,31/5/2073
a0c1672c-7e04-5522-9323-79996e749997,fd57a7dd-fafa-573e-b517-0569541164ee,94,5848940.28,21/11/2062
fe9501ef-f7eb-5a1b-a502-5fa43bbaea69,f9fdab1b-f926-51f2-beb5-c6986710d62b,3,1116389.11,10/3/2051
66d55fb8-a118-5842-b1b3-c45d65114b85,49e8dadd-1b53-5954-a4df-17a6dd472749,27,7458742.03,6/5/2043
045e38a9-8fd8-5eda-8c3b-0e18200383f2,2a8c4d3a-f7e1-5693-85f0-a6e2f8b9276b,8,274680.84,22/6/2099
85dadd20-3303-5f5f-9918-6530ca039e27,b2924215-5d42-5d18-b698-33867a33d3f1,86,7438196.7,12/11/2124
0f8b0f28-0369-53a4-a92a-79e6f5e9c419,896e7426-db4a-5b6c-8e9d-c2cbf92ea4dd,76,3502061.65,17/8/2024
dd5e842f-d53e-5963-957c-01999af0b438,89e13ccd-6721-52d8-9aab-fa8540ae258f,11,1559180.07,28/2/2053
a0c3bbac-9760-50be-9758-faeccba7fb84,56fa05dd-db6e-5355-b018-eabc534badfe,25,5339099.4,6/8/2034
0ac374b2-ac36-5f2c-81f5-82b2ca9accaf,442e4df3-49c8-5aff-9520-df185d753101,13,7225674.33,6/5/2082
e87af219-670f-5b32-83b9-e13060516b40,d6a19846-989b-5ed1-b8c3-3824e9b5a4b0,76,4719830.49,10/5/2058
617c34f5-b1d5-56a4-8688-64c59f494887,980ea61b-3af1-5201-8593-b50d57f65183,64,4218185.19,17/5/2053
69a414dc-d10a-50d9-bcb0-89e562f025e0,100ae2eb-7736-5092-b9df-d670f9d626e8,38,8390953.23,17/9/2045
b3d76b3e-4904-5b41-a7f4-414d6e5fbb49,84fdcbb7-6ed4-5e41-8d3c-c7d1b26bab2c,87,8946275.65,1/4/2051
fc387fee-d8b1-58b9-a9ac-b367045090f3,8ec04c6e-4300-5655-9040-24963a042977,76,7222328.43,18/12/2086
d3059489-9d1b-529e-9fbd-49c34b7a76a8,8c9c7f8d-9711-5ef1-a199-74093f7c0596,28,8523366.03,25/10/2059
43d515c3-d0c5-54af-8b20-187ba9228312,899bdad7-e370-5d06-abd1-a70ccec716d5,95,659702.83,1/6/2052
c2504628-c916-5c83-82c4-60e9dc5db65a,b0fe8f5f-3462-56f5-ab61-fc47cc37efb6,82,2519806.23,25/1/2106
d22a4cde-797c-5429-8383-a80175eb7784,163603c0-5ca5-5452-832d-2f136fcd5a3c,15,1438571.71,7/7/2081
f115fe34-4c90-521f-b640-eeb8800f9596,838bbc26-8cca-5b01-b5d6-6a8cbbef5b4a,85,2098562.36,11/1/2043
8953b272-1052-5a8e-845a-cfcb46fbd919,7b52b78e-f042-557e-a3de-e87574bb2d5d,54,9407948.38,15/4/2062
7c921821-49e0-51cc-9d1b-9122de12204d,840ee375-9750-5d89-9ac5-e57fd4b09e92,28,9735524.24,31/1/2047
0808a9ee-93ae-58b5-a637-60e120b9b325,32f1e3b6-3046-5a8f-a98c-37b954b3ff2f,82,3829334.56,8/11/2081
9d6cf1a6-e542-5bf7-9555-2c739434a2e3,70f1486e-ca16-5498-a89d-ce46ca5f4fdd,86,6767708.77,31/7/2068
8cc0e51d-fa52-5f55-919f-db62a08a12bf,92c458c3-b521-5f90-8f79-6d7a1159aa21,80,2190775.61,27/2/2052
b3817838-1ce3-5764-86ec-2f6b53bbac0d,13157274-9ce7-57d1-a6bd-108ead3ad9dd,99,4992953.07,2/2/2099
e64ff8b0-f645-56a1-a6c6-016efe31432d,f2ea74bb-2968-5c49-9397-b0cb6d2cc3e7,14,5688481.68,28/3/2048
51387e3f-6c67-59df-876b-72afee152d1d,cdfde1ca-3a09-551a-a2f1-1514275588c6,33,5076522.77,25/5/2096
1f6a4d74-5546-54c4-8882-7953ea5c205d,de1645d2-43e8-5191-ba25-1d5cf1e587c8,40,4552909.9,1/9/2030
184d6d02-fb0f-53c3-9094-c3eb10f17182,05236fdd-f1c3-53ce-960c-360a35799875,9,3575662.34,4/8/2075
821a483b-98f5-542d-b50f-fefc6a9cf806,ad18bec9-a596-57ee-9ad0-a38faf1bf163,1,5837498.32,6/4/2073
8dba30d1-c32f-57f4-b4bc-d7e55cb11818,2f029a75-b4df-54ae-8add-9a6df4118387,30,508161.97,28/7/2035
231bd0d7-1294-5421-a3d2-a625c051a938,2e7f9a3f-be92-5804-819d-08c355904bcf,92,5461756.63,4/3/2089
