transaction_id,product_id,quantity,total_transaction_amount,transaction_date
13d2264a-3155-55a9-95d6-0d2b3010d6fe,2bd9d856-4611-5433-81b1-2155fa2ecade,84,8719762.39,24/1/2038
fd044106-4fa2-52ba-87ff-fafe0b61d0b0,1ad68b33-7a39-5442-83f1-da4232dedfb2,12,8237916.44,24/11/2068
eec08dc6-b8bb-553a-ad55-cfdf4419e8ed,835bcce8-91d6-5d87-8e3a-36bea0520973,66,6643342.77,1/5/2104
b9482cfc-8113-546f-9a1b-b33142728729,752dc64b-25e4-5f7f-9878-71b98ade160a,22,8757115.49,21/9/2105
93709609-a4d1-5bfb-8cb1-d4d84e0fe481,0a588c37-8529-500f-b2b8-3b268437d6d3,68,7620814.93,2/2/2052
25e21273-af40-5bb0-9f25-493fd5ccbbcd,069894c1-4d88-59f5-ab33-688da0432628,32,1412690.36,23/3/2075
5cb0c93a-007a-513e-b356-d59196fc2fef,380560d4-4998-5fe2-aaee-842b8fa432f9,34,9899676.28,2/4/2069
8ff76ad3-5a6a-5747-9222-882a55796931,8a1eef74-7c47-5382-b82f-e5cea09ad2d6,43,3561439.25,11/10/2026
e9f94f62-6aa7-5bd4-ba03-68e4eb78ccbb,d23a78b0-efef-544b-a3b2-7d2e938d536c,38,1085574.08,11/12/2094
08daf54b-388a-520c-bbe3-069b8bac6369,a0b82935-fc70-5780-886a-7623632407e9,22,9887224.6,18/12/2077
f660810c-2efd-53b7-b2a2-02d0c644d801,2d2174d7-8a0a-5a5f-abe8-77b5f3674c6f,9,5222691.51,12/6/2095
97b31a06-66d3-5c27-9943-5638e07fcbce,b89f7faa-baf0-5ebe-8fe5-7f80e57c2153,9,5936281.26,5/5/2108
802e33d9-1d71-55df-b38b-a886a8d34f9e,9122a708-db12-572d-9d58-f5eab6be6c24,28,5950631.32,20/1/2089
b2c1af13-bba4-549b-b5ea-e480ac4bc672,a090107c-81ff-5bb6-9b85-5943f2528cab,81,9187382.66,11/7/2078
a3007a9e-90ff-53ab-9e87-70b22ac01005,c89d5a4c-9ec8-5753-b599-19addc9c65bd,85,6842626.58,7/7/2102
4297f152-a203-5dbf-87ed-6b1236bfff6e,88dd1a41-085a-5b31-98c6-f30de1d81891,35,2733712.37,15/11/2067
af3058de-c562-5a0a-9498-6283fe394d5d,4d254ff1-115e-5719-80e4-2fb165b38e96,22,3349166.1,3/6/2040
ac46f6ba-7cb8-509e-b178-16373c79872f,314d4824-199e-5911-8dfb-86a792e9d664,76,3897461.67,25/10/2072
e526545f-ec2e-5c90-927b-1315c7edb30e,21f7d446-0e10-5cf5-87d9-60bd74489b4e,39,1554568.12,22/12/2105
5b14d187-b4f0-5c3f-8b11-2a0c082835fd,6e1f3cd8-e006-5f5e-86a3-7a1c03894ab8,43,8408495.03,13/3/2095
01e560dc-9c09-5a94-a97d-8856c7cf924e,05dc7669-b04b-55df-adab-410c5aaa4db3,65,3253351.62,27/2/2077
c85920eb-f040-5954-a415-711ecbc4c494,9da024d3-5e17-5b10-b679-e1ca6198903e,73,8855572.64,9/12/2097
a48abff6-9c34-5480-bed5-cbd50621faf2,be2398cc-fc8a-5372-83bc-a9949cb38664,84,7136884.34,5/4/2111
cdbbfd6e-da25-5674-8359-1c09ff403f6d,d1160e66-c68e-5328-b950-713195f16ea6,94,1876764.06,7/3/2048
915736b0-547e-5c04-a7ae-d782b43cafdf,4c8dee2e-9b72-5682-90ba-dab0fc414163,69,1878073.87,2/1/2088
e360527e-2514-5948-913a-6033449bc849,27b1733d-2c6b-53a0-bd66-34885a4dc771,20,5467228.36,9/10/2107
6829b68d-ad04-594f-b9b8-c7ee265ceab7,317735d1-d646-5828-bc75-d49be3126934,95,3686452.44,26/5/2111
98e5a396-3b81-524f-8284-41c627b3651e,d9e021b8-a2ac-5bea-ab8d-0a41d8b7aeb2,11,297258.55,29/8/2027
473589c0-f740-518a-b1bd-78abf440177d,510f1b26-5e69-5f6c-a3db-5c63f636109c,18,1071485.66,5/6/2055
e79234fa-7328-5e0a-9d7a-d28e35f861f3,9a86e670-8a28-5e64-9fd9-6ab7099e73c5,9,5924329.2,14/5/2119
80bec159-dd14-5a83-8f0c-53392b58b2b8,469c0696-87d9-581a-8ad9-38837fd5062f,35,5756243.5,16/7/2101
3d3c98de-f877-5a4c-9477-97f884b9e9a1,e4abd1b0-94d3-5fcd-80a9-975d6ff88cf6,45,1400643.02,25/10/2066
529d7b71-e408-50b7-8fa5-0f7c4708d578,8ad7fc0d-c801-5d5e-905c-63ea356e3674,80,1965084.22,4/9/2110
23862cfd-3868-5f07-a6e2-66e2b9d15ff6,d8990399-3dd4-50e7-80c2-c70cb9197aa5,50,5769463.11,5/1/2123
98ca94b4-010a-5636-951f-5921362086de,9c56d889-c893-5169-a449-75cafc13fde5,51,1101773.09,29/10/2067
8c4f9fa0-33c1-5ba1-bdae-ad3c5f88df89,c2b0fb76-02b7-50a3-ab62-24900ebf98fa,55,7360327.45,17/11/2090
ca90effc-3532-52f7-a998-eecea47de3bd,bca7b8b1-e865-5020-951b-60d721bed807,9,770117.9,6/11/2081
dfeffe77-938b-5bb6-94f7-ac0e18706927,14ed43fd-442d-5c38-9e9a-896b883d5185,58,7192821.02,30/6/2079
8bd4fad5-2cff-5bd8-8acd-9c3e3c7d65ec,fca8c216-d06d-54d3-a8b4-047df83bb3cd,27,7484098.62,26/2/2043
30cf0eb7-64dc-54eb-9b2c-a6b0262cc74c,abf2caab-cc2b-524a-83a4-7339a7cbd5b0,45,4956325.89,10/10/2078
f7072fdc-d7c8-599c-a73f-a230f9cdbead,f6cec31d-8ce3-5e40-8a4c-22ca02e5edd7,56,429753.02,24/9/2061
efcfaeda-71fc-53ac-a51d-111a3a605750,3f8a2392-4dc2-5d55-b813-60be43ef990a,3,3179722.82,17/6/2086
595aaa1b-e275-5da4-91ea-365c26de4713,c4405520-5e10-50f9-94cc-07355605b0ef,40,6188121.19,31/8/2122
912cfd08-7c70-5d55-9eed-7e72bbe9d44a,f7775e27-963d-5ae6-8e05-b50c6d59644e,46,5714393.85,4/5/2052
00ba7779-186a-5253-a9a1-e6ae38894f9d,aa0e6283-9304-5feb-bcae-9f65ee96a859,10,2089673.97,25/6/2025
804473e5-ff2c-502c-a023-e1764a42201c,5672253a-5604-55a6-b2c9-a381563fb18f,64,5619199.16,8/2/2107
80d0d7b5-9525-5b3e-89e6-1958509334c9,1b22d7c9-9d6a-5335-9081-ab7c521fa51f,67,1387358.38,13/9/2057
019cb7b2-244e-5d59-b54d-9df483c01ff3,76fd2444-379c-51cc-b17c-0a92f69633c5,12,9364481.42,21/1/2061
b5067d26-cf69-5bae-87fc-e96144b956e5,9e9c78e6-8ed0-5db9-88fd-af416f08ddf0,83,189217.15,7/5/2087
4dec5653-358c-505c-bcc6-9c6d9fb83210,ff01f743-6df5-5bac-bd90-6626bcb3b381,8,3269947.87,7/7/2056
b33931c3-1889-54bc-85b3-e2581e6ebd21,c10a050f-de74-58f0-963c-f6397a4bbfd5,1,4447144.75,22/4/2069
db9de25c-cf52-5980-96ca-a1025424fcbb,f9068e80-018d-5c2a-9037-5c423c507329,30,7190156,4/5/2092
510ba8e4-e572-53d5-98fa-4b92ef9770d1,45299db1-5372-564e-aeff-1a50e98b260a,90,2800694.4,30/12/2027
444e2fe6-b530-5c72-b3bd-459ce7302292,9587c3ed-f16e-56e6-b013-61ac0e6c4b82,39,901713.11,17/2/2098
