transaction_id,product_id,quantity,total_transaction_amount,transaction_date
d043058e-12d3-55b3-8e8b-c86791c1f660,8cfa7888-c926-5fcd-8dbc-0e6eac35ff0d,32,253441.62,16/6/2117
a4915c21-598d-51ce-acbf-e4c1dc16f301,e98fca7a-3d9b-5270-a630-d9ff23a7c596,6,7687233.12,12/12/2040
37dd30e8-126b-5957-afb5-7156c4b06073,548cc165-d26f-5195-9c5c-df00f8840d69,64,7151828.97,6/8/2070
a7b6b6e2-7cb9-5afd-8e28-e4cd52e27d7e,1fc5da53-8d26-51f3-9ca6-d3a214cb8b7f,74,3456667.81,16/9/2082
71469e4d-9d21-5b85-93ac-429fa295a1b1,e82b1754-1d33-53ab-b844-273a87b942af,3,8395406.29,31/5/2117
a8a2c8e7-0885-5af8-a570-71c91a79efcf,c627873e-8a6b-5cf4-9476-2b09c86b70d4,88,8899289.86,10/1/2119
3247bb87-4663-554c-aa62-c38ddd5e6613,396cc85b-554e-5abd-8275-7dd4161a7a48,84,460817.57,28/8/2097
0f1add36-cd88-53eb-b39b-b2fe6e5319f2,299fe0c8-686c-5c51-94a7-6e44d2e437f1,97,5632120.09,4/12/2037
48ee9c31-c124-5d16-a179-f5dc20ddb66b,ddacb70c-d09f-5b5c-a64d-f43753d3ae8b,72,6573299.91,8/5/2082
3974c5fe-9b40-5a0b-941e-e18af5cdf742,e12e4ea4-16af-520e-8dfb-5dce6f9c0335,15,1341127.47,5/12/2062
96548e33-1dd1-566e-b484-ee9e0044872b,3e148ddc-0bcf-5163-936f-f59b5a1e5ec9,55,219220.37,1/3/2084
e280d111-5927-5329-946b-b99e43ce24ba,20f76d48-c2db-5e8d-95ed-8f7d469b83d9,52,9536409.91,26/10/2062
5f14386e-a475-52fd-bbde-5d07d60b2913,a88f61d4-6320-5139-994a-737f49c86b98,44,3459022.56,6/1/2049
3373c9bf-2423-5933-a5b1-1194a0a88196,6dc34f2d-ac09-54b0-97f8-54302e77f85d,53,6872525.53,13/12/2026
