transaction_id,product_id,quantity,total_transaction_amount,transaction_date
98dda5b2-8167-5d4c-b37c-eb772f8459b0,4f25f3c9-476c-523d-8a92-7138dc1abaab,77,1732588.02,18/5/2041
ebb75487-b396-506b-8bb9-845bf444338e,bd4504b9-c1ef-5233-ae0b-640e05486e9e,9,4257022.39,13/1/2044
fc0dcffc-87af-5d33-84cd-9c011b31b918,ce23dec3-9aaf-5e64-8aa4-eb8efbb10304,69,1911156.41,13/2/2066
1ee7227e-92b7-5095-a2b6-3763a4f7616f,e4beba81-05fa-59e3-a869-240ae12d664d,70,1135922.63,16/7/2067
f8b3f945-a20b-5c99-ab86-be8dbf58759f,0726c467-ffb1-5dce-b31c-cbe9b9b4e854,5,5743828.44,11/11/2091
b1908dd0-cf7f-5af6-9a3d-6dd3466e37a0,5951271f-0889-55c3-a00b-7cee123b40e0,7,2728821.08,30/5/2061
02e5bf7c-fd87-5552-8f41-a81a21d81624,22af981d-917d-5317-b55b-10c433587f85,36,2084243.7,21/1/2025
3fda98bd-3193-594c-ae63-9a4a2a853a6b,58543b68-19e5-5fc9-9ed7-0c48defd360d,90,5884667,1/10/2066
b81e9a9c-b834-5419-8bd1-9c7bb9b92bc2,1c6cdd66-b516-5dcf-ac21-fb15cb8111f6,63,9573117.26,25/11/2123
54191950-de96-54e2-96fa-979e54d95b4b,8a121db3-9a2e-5884-b130-2c6ab1c3a928,70,9364288.13,15/10/2116
1b843378-a43c-5ab1-b08d-9381b1820181,00d7cb5e-1afc-575f-addb-e2c61d1f5714,89,6866818.3,11/2/2041
09216b5e-86e1-54cc-95c6-83f6cbec2c26,407037f8-ad14-528d-8a0a-b030d09024f0,12,2739902.9,26/9/2071
529f33f7-f7b3-5098-b3fa-593f62eb89b7,dd020cfc-ee93-5dd0-b547-83f920682c99,35,6365192.8,30/1/2081
15b48a91-0f03-5e91-9908-44185aea4b65,769d756f-8673-54bd-bac7-9cdb7929bf7a,19,1203846.03,30/1/2088
6ec4d696-922b-5c77-8da0-7f99f1d9f07e,2978639a-44e4-5cc9-83f5-62da5e55403e,62,7715311.86,17/12/2083
2d56ecd0-e57d-50ee-ad79-6f4188316182,202d2df7-6d0a-5531-881d-e1a8058a1054,34,2000302.47,14/8/2094
c32d1952-0334-5abd-990f-40a4257d42c6,2c2dfbf0-8ac1-523b-b34f-3b083975cce0,80,1267863.77,4/9/2024
