transaction_id,product_id,quantity,total_transaction_amount,transaction_date
c4c94d4e-1e1a-5dea-bd5b-6d9ca5ba1e6b,a9e9bd71-fbd2-5f9c-839d-34ab96481d58,58,9411209.25,17/11/2115
e3f949f9-8a59-5c1d-93db-99e53427f0f0,6d7d969f-85c2-5818-bdf4-d9f27385f0f4,25,775355.39,21/6/2054
93151430-625e-5a97-a05b-aba1a88efa86,e47a8d6f-5186-5a9d-b0ba-9b20b358c9a6,31,2059685.48,22/6/2070
fbc98153-8b21-55b8-b815-a01a45cd4255,1a59a297-4d87-5fff-a91b-c5f821e241e2,29,8998975.08,30/6/2119
4b3924cb-a920-53fb-afb2-2c755bc19c08,025c3a67-0453-5976-8b31-331af23bbf82,91,7556632.12,19/7/2110
e54e0e83-40bb-5292-a686-fac352a8c7ea,1b8305bb-750b-51a7-a5c3-ce120a6f416b,72,3215341.46,29/6/2064
98779dc8-8b4c-5770-8700-ed1d6c7339bc,97c0ccc7-7281-5836-8a07-5138ef4035fb,67,1633079.05,23/3/2120
1508b65b-8829-5e6f-9eb8-0a475d889815,a3c19c3f-bdf9-5c58-a79b-1129a33044a8,56,5497370.2,23/10/2036
dbc5a2cb-aec6-5aa8-89ec-96a4b4c4ff2f,34fab9e8-531b-52b5-bca4-9f777611827f,72,5512161.61,24/3/2095
356a150b-4e47-5a99-9504-9be8ad7fcc4c,81111ea3-3bb9-5a11-afce-89d864dfb546,5,6356847.15,5/6/2087
0cbba0a5-ca5a-5f53-8ee6-8ac9d85a44e0,d5fc6c51-eccf-557a-9079-8c801a7f40ac,97,4484872.8,17/10/2065
1c478a11-6ded-52b5-9e23-da52cdef21f6,5d36c072-3b05-59a8-a9d2-c49f119b20f9,100,9140338.41,22/5/2049
4ef452d6-68f8-5b4c-a348-0d175cd55481,783ddeb6-499c-5078-b3a7-1290c1ed7b43,53,5980020.29,4/1/2086
ac0fef41-891a-5883-902e-d0952d842496,1184247d-5793-5a4b-92ee-117457ddae5f,60,4593985.08,3/3/2115
eee7857f-053a-5e72-95f1-f4faf6c9887e,f4ac5b50-fa2e-554e-83fb-d43309a68a3a,94,9445006.95,14/10/2042
