transaction_id,product_id,quantity,total_transaction_amount,transaction_date
42468644-a41a-5a16-88f5-86d58f8620a5,eda424ab-0037-53d2-8536-1aa2b0376ec6,18,3026813.57,30/9/2119
c8a994fb-4086-5d3a-b691-0b57519bfb5a,bde23706-20b3-559a-bf8a-512414e19f69,57,4651607.67,29/7/2060
e46cdc3b-6608-5bc2-9e83-0a13b548c952,46e61880-af8e-53fb-b3c4-84550b0620cb,51,8468660.47,25/3/2044
df75d164-9996-52ea-b1ec-06e7c8e32a95,8675e718-c4aa-5517-8d36-d43450a7e95e,23,5233987.68,21/7/2121
1736ead5-d412-5341-9d58-56327b286a99,a904d10c-1b6a-5796-b45c-46a8e8bb9d38,3,6750073.99,16/10/2120
2f598643-a97e-5413-8ca3-685363ede00e,d2e22ecf-090b-552c-85a9-0fdd2aa9b333,73,9275200.88,29/6/2095
0913b02f-d6b6-5f93-bee4-8f5b78787f90,24582924-65bc-5e10-9cf0-6780a1a79074,36,4160569.06,7/2/2071
cc04c453-2eb7-5c82-97d1-02a7ca95fa79,3832449d-414f-561b-95c6-fff37de85d24,76,5848816.17,25/3/2039
c5e6291b-59a6-529d-8c79-cd53693e1daf,0375c03f-f356-5032-84de-92c6bd7517c5,93,645760.6,28/6/2075
dd734e54-9383-5bd2-9e16-67ca93a2cd72,4156fff0-d72e-508f-a203-98b6127d5f39,87,2297798.08,12/2/2033
4b716883-0a9c-52d9-a659-fd760b8adb06,bb9948c3-dfea-5102-afc2-1db954207f99,35,9051493.14,5/2/2077
2e3e020a-7991-5179-9026-b5a74ccbc8e2,5d3d0628-e2c1-5d79-980b-0b5e85cbc36e,2,9659355.6,1/9/2103
b1321275-59a7-5c5e-8524-ac26b0da6fcb,dce1a4ef-6928-57cb-80f7-d98ee3beec2f,94,3137689.42,4/5/2105
1b8e2c15-9b9a-5551-b3b1-03e1b61fa459,98c641e9-a671-5507-8b45-d5998dc38cab,87,5633869.82,29/4/2029
e3ee7a56-fba0-55a7-89c9-52c6e81ca707,5a0d3acf-b8bb-58b0-943a-633b26e747a3,7,9574013.07,19/11/2072
5012462d-bf75-50b7-ad89-622a2db7ab1c,85d2d4b4-87cf-5172-b97a-5bc19d705eef,64,7263573.49,19/5/2043
cb790360-56a8-5ae9-9086-52d9abec0c5c,cbafccac-759e-5479-b162-d4b0edd9f8bf,97,9998520.99,9/9/2091
7b628a1a-68ef-5977-9d36-57324bc883d9,e9a039cd-9579-5a31-a10e-4305c784d125,15,3246265.44,5/6/2043
34430985-fa54-5278-a1b3-4a4961747cf4,d66fde33-0ab6-597a-a1a8-eae28d3c279f,32,799789.64,27/6/2055
7d1f2622-1a5a-5b0a-a501-45e37f6e5c87,8042974b-e7ed-58de-9254-765c380f06eb,99,7272210.59,2/5/2120
13115ec1-0627-5068-bb90-6f61e25bf112,81bf5257-33e5-5c88-b639-92322bf4c230,11,8495354.13,28/1/2065
277c31c6-95b0-5088-98de-04c04789b77e,658d941f-0581-5361-bf68-841d6cd49b79,84,2554072.83,22/1/2097
6e62c19a-3975-529a-913a-65d9c5603fd9,4b8c6785-f9f7-5be0-b6e0-ab1c78f173bd,50,4739247.03,2/11/2117
79b95849-950d-562e-aaed-e55137d466ed,6cd15b4b-f081-54ab-8161-41b497e1814b,99,3458590.31,26/4/2085
2b433d91-1f06-5266-98b4-1ae26af48c7f,fd5ec6a9-2e20-54cf-964d-3bf4a6d51e22,90,4980960.93,2/9/2124
5da300df-e210-5b8b-8b06-6b8cbe979624,db66c40a-c6ca-50a4-a5cc-d330248b23e3,60,4264019.23,18/10/2113
d3c288b9-61bd-537e-a499-4eb1e749aa24,05aafc99-6de0-5aee-a4b5-2515600d0b39,11,5484680.63,24/3/2090
592af000-572e-5d9d-8d42-267161616f48,2f93f977-0272-5701-af0b-284f21f7ecf1,78,7152069.3,25/8/2080
167bc85e-dbb6-594a-aa09-b031c273da45,3302e36d-d5db-5ae1-b1c3-5f2e49c800ca,18,5547235.49,2/3/2080
ee5da998-8379-5cd9-80f3-2e2531f4373a,d6dd769b-c266-5731-baed-70452d4b8f29,63,1148665.4,23/11/2080
981a45e1-3e34-5275-83af-0550448a4545,a699f426-24a3-5b2c-aa85-fa6d3d415f8c,84,1506884.95,4/9/2084
32dd82fe-fb69-59b6-bf6c-2cfe43ddca0c,49c90bd2-c5ce-5031-9a42-425d13db5a5a,53,3956074.96,15/9/2052
f6c5fe9c-2ed1-5e51-b990-a50e1bd4662e,7f97ef05-3474-5950-95e5-8a8f472560d3,63,9697589.24,9/7/2083
71d0d7d2-835f-53d0-8239-16a4033d9c42,859c8920-5f9a-54bf-add3-e4f0281fd51a,85,1132072.78,2/6/2090
28282bf2-08ca-5acd-a4b2-85655f86535e,c3e43119-7104-56db-9ef6-e1f3ce632e6c,64,6956651.27,4/5/2078
a9d88947-c1ee-5044-9360-dfa1d453e728,208e5f42-0276-5dd0-b6bd-8324041abfaf,9,8109548.01,10/8/2038
f95afe67-db7e-5ccc-b4bb-2e0ae498d258,42bc546a-9f30-5f3c-b217-c8bef1be53e4,59,8091641.44,28/8/2075
8acaf7c3-54cc-5b9c-8c9b-13c32ae06a5e,543d56e6-04af-59dd-b11f-8c8c53c5ccef,62,8443905.35,25/10/2054
2e1342f9-87a7-519d-8d08-cea53996f5f4,a0553d8e-23d0-5220-8c9f-2e3e6a59eb82,20,1062532.36,20/6/2036
ee9a5887-f421-5127-97e0-688b61ef6bd7,a4647685-455f-5a00-9080-2cf20e0d96fc,19,8089766.79,27/1/2053
87c71110-fe95-52d0-a978-335afb4353fb,b72be38f-0544-5726-a969-15f9e1cdec74,59,4232165.98,7/1/2109
e9239c23-8ed8-510f-9535-10fac8582485,0f940ae8-6c43-53b1-96fb-dfaea48efebf,13,4573674.81,13/7/2039
4e90a985-5aef-50f4-81ee-7b938854558e,ebcddead-6baa-5ed5-8eb3-e37925c8faff,1,6385291.32,23/9/2103
856bebee-99f5-559f-a316-a26bd25b0868,e7736735-4618-5997-9c77-435137cbdb3d,90,7528846.96,12/12/2120
4bd5c66f-a6c3-51e1-a3e0-828fb09ed83c,8615a254-5a37-5b52-8b9f-d4c1e3102d67,95,3858384.74,1/9/2103
71db48f5-fb44-5cf2-b8a0-3c2c1d426512,91ca0f8e-1100-5e30-9c89-7abc7aea7ffe,70,3138472.13,20/12/2046
7628f18f-aaec-5ef3-bf7a-6afe3e9dc762,b22dfe1d-5531-5c6b-84b4-ded1733a3926,93,7827774.72,15/3/2029
ec134cc4-9243-5b48-9465-a44803419f68,2b5fa963-aac3-5b25-a3c2-bed50202edc3,12,2468905.85,4/10/2086
d01b7c87-cd60-5da6-a5fe-53f1edbaa94d,7da80c5b-8227-5c98-8b46-ffd4246fc926,89,9042434.94,28/9/2075
48202c5b-b864-5197-bc94-543b7e58aeed,1d7621cd-78bb-55e0-a934-9778240c2d68,69,1723330.57,8/2/2068
e57f0f8f-1a90-5dbf-9729-212b214155ba,dd95d5f9-605c-58b2-ae5a-834e17351175,87,1275166.38,28/1/2042
cf4120dd-4dbf-501b-9734-824b114eeb04,46044334-abd8-53e8-b437-e68ab7c144dd,99,1090825.32,25/2/2075
b3b508b6-3132-57be-b1bd-82355533951c,85cd09d9-8644-554d-9b1c-4b46ec5c1dbd,7,5325795.88,1/12/2063
252b1897-ec73-50b2-a9a3-4ed4f6c02e24,8d66c99c-6b8e-5b76-ac13-df615c84fa4b,49,5387841.79,15/9/2089
9430302e-4b14-5e6a-8e15-0558493a83dd,3300758c-fe0a-5144-a0a3-32f777f86ba2,77,168934.1,15/3/2113
71dcf74e-2b6f-56cd-9bfc-d1d7e878a880,0fbe73fe-e82b-589b-9b1d-4fdba0c7110e,42,2944851.58,31/12/2034
8d49a29a-aa17-5ac3-a439-95f96b414573,7380c1b2-ebf2-59b6-a7cf-c088ce830459,23,4011603.3,2/7/2122
7b6ae23d-582a-52fe-81b6-b56588983690,6f320f2a-260d-5d17-9975-636e14890f6e,64,2610703.91,21/9/2029
ffc789d6-76af-57aa-b1e3-ad66900da3d5,5181ad23-0528-5ceb-8bb5-680d4eb47cfc,37,3639384.05,20/3/2121
df120a63-200c-5d97-8033-78988fb86175,cda85f55-d27c-5ee2-ad57-d8bd55958752,4,7619028.18,12/3/2118
7a64308d-f425-5e2e-9e04-a5abd4de6a4b,606757a2-2b8e-5db7-89e6-229de83cc07a,41,2782711.46,15/2/2115
dbddf37c-ce1c-5f24-9e8b-1a6e9a7a6af5,8915d57d-0444-5779-a569-2f0730d63cc1,82,8324955.17,17/4/2116
33f2c6da-3b3e-50d5-9240-1e729d13897b,6f2a8c94-b48d-5abb-81a3-3da55d079074,6,8980448.61,17/1/2040
bd99cb53-1f7d-5929-939a-6e8daa874095,562bce18-27de-5aa9-80fe-815da614f65c,17,4431375.35,23/9/2113
1d486e16-d03b-5211-a31c-04620a7f7614,8faf3a7f-3d41-5c17-bab5-01ac73b48499,2,5540571.09,9/11/2061
caa8fae5-1b44-51a5-b772-e0b76637a221,66f1e013-8efc-5bbd-b1ad-f7255b8f0571,15,7254076.03,18/4/2042
d9878c37-ae60-56a7-8731-a9b3188a2542,ecb47e4d-3253-5d28-bcf3-cb4a80209cb7,80,6920260.66,19/7/2082
49ffa849-48d5-5105-8cb8-0bcde12d3816,ddb48e73-e8d7-5c82-a765-2eab04d5c8a6,4,6477465.05,1/8/2043
2c4227e7-757c-58e0-b164-8993861e33af,d7d1b4ca-1739-5419-89bc-5806cfa46d2c,17,8198345.64,24/2/2097
b0ac89b9-d4d8-5447-9690-5397277f48c1,90697468-994b-53c9-a224-a3c9d9259790,75,3075351.44,6/12/2047
b704a9a6-257e-5eaf-adfa-f8e68ed84693,86fd7cac-e430-51c7-b73b-6d54778723bb,43,1617852,13/4/2051
662b8546-7c5c-5b04-80e9-c837c7180179,7cdc3082-9e91-517b-8381-58939d21f35e,18,2690488.68,31/3/2077
8166e2ad-fdf2-5411-a5e6-6ba1d380772d,954db8ad-9b60-5b3c-86b4-da8bfe298646,55,6737801.25,25/12/2067
3e4fe80d-2a00-5fb1-9416-d3b7282fe27b,ae984f83-1c78-5228-8cd3-7d851fcd35ba,57,4003254.31,6/5/2058
96175e81-eb2d-559f-b6d2-45b402a61fbe,2a48139c-fa79-572d-bb63-c933b475b495,40,2953002.78,19/1/2077
628064d2-dc3d-510e-8b5b-c0cf1d262791,4269412f-1768-5626-9e2a-39a3dbafadeb,40,4819785.5,9/4/2063
2d466004-414d-5dc6-a742-f220674240e3,aacbdcca-afa0-557a-9f9d-3c9298abd9e4,3,3944906.06,10/9/2116
e73bc735-a1a2-5e95-be77-cee77fa59da3,4e9eb602-c2c6-5b26-9028-43027740a2a0,13,3628909.62,10/8/2113
1a715e03-23b8-5619-8389-6854579370e9,08f0d18e-b34b-5fbe-a3f3-a1ec386575a6,19,4119434.01,1/1/2061
1cd8bc27-e5a8-5727-b9d4-13ee41442c20,bb573d60-cd8c-5a3f-af3a-42845e8d701c,16,9932697.97,20/6/2088
9c802bcd-ea77-53f2-ad59-54ec4c1e6f69,248bbe58-d2a8-52f3-a4db-a2fd014554b8,28,4182162.89,5/8/2072
d5e28d72-4e24-5e19-adc9-069ff3683328,46ff9edb-3ce1-5ad0-8902-bff718bce011,68,3174429.01,5/9/2035
36710b1b-da61-5552-b320-50903addeb88,b565167f-558e-5482-85a7-547f9742cc00,58,218714.16,3/10/2028
e81f4aea-4e92-5786-ac71-dc40bd9320c1,4356107b-1288-530d-9d71-e13585838690,7,1733717.06,18/7/2044
747e19f2-ce56-5d79-b09d-d1629f64c27e,118c0eff-a167-546b-a498-e4d243857be7,28,6293529.04,1/12/2054
57248c17-16d1-518e-9246-65001b4107a6,4064b7a8-9280-5142-a1ad-f56faf74e638,3,3011284.85,21/3/2059
df948e10-d212-5055-a503-d74504d3a17b,887bbfad-aa27-59dc-a48e-b336146f1a75,32,8897733.44,26/6/2037
9cbba3e9-1d71-5e38-aba3-0ddd0de68893,e0aaf81e-67cf-5612-bb1a-f1c6cfcf4114,94,7531428.89,1/10/2088
57ab4eea-3023-574d-955c-6007834bc3c2,561e704e-ced0-5250-91b0-ca5e3db6ee01,13,8106833.98,19/3/2068
400e4c53-0b97-56d7-897b-47297e7ba7f7,a77ab19c-d34a-538e-9a84-d5756c5bf3bc,17,2303581.08,29/8/2106
6226e4a0-fc9b-5e33-b43b-a6d5e93fd647,2d38bbfb-2725-5d91-a24d-67af718f4cac,22,3246166.04,25/6/2076
e6a60ff8-e75d-56e3-a9c0-1fbe3ff74dbd,acdc7c81-3697-51f8-a3d9-c06bdbb19073,86,1557948.27,23/1/2101
1a1fe344-5866-5145-8fe4-570e69d68848,f22bce65-77d7-5ca7-a5e4-fce72a43200e,84,177964.01,26/12/2056
b2d14528-9b5b-507f-9c87-e9e46f212a19,26ac23f3-5ee7-5718-9a6b-f741249dc929,3,9529338,29/12/2058
24ba3fe9-b6c2-5ebd-a1e0-5ba9dd110a98,a731eb9f-fd34-50ef-866a-4cc8844a6ad5,17,7500038.25,7/4/2076
9e0f3d0c-7510-5ce6-885d-82bb3f43f982,e58aa98d-ef01-52e9-a82c-b751bd01f211,5,108295.66,1/9/2068
20612fb7-430b-5d55-b07a-ae0be23629cf,29b032a8-2256-5e87-831e-eb156c64a56f,36,3819715.58,3/6/2124
6af4b9b2-24fb-5f8d-b285-55488c06155b,e9d625a2-755c-5557-8abc-300eaa1744bb,34,175706.84,27/5/2025
24586970-816e-5cdb-ad2a-1a5a12daf176,c40b9357-c6da-595e-b27f-f0c829a7dfbe,68,4894008.69,19/2/2084
d9a9f076-4156-58f0-bbf2-6492c3fd53a1,4122f8b6-f12f-5bd9-a635-6784e93d192e,80,8012645.04,23/11/2039
