transaction_id,product_id,quantity,total_transaction_amount,transaction_date
b8bd52ad-08e5-5e41-8511-76a368d968f7,9729a1c4-7ac2-57ed-966b-fe7079417dca,25,6354522.33,21/6/2049
d73a76b0-eb40-52b7-8610-04aa232c514a,572635de-8631-52f2-bd20-6bd47e922840,65,6374153.78,23/8/2068
eab6a277-4db3-5dc9-9afd-a18701e77e68,bea85341-82ac-5647-8f50-7aa30844ec11,63,5553188.4,5/3/2058
4e124b54-d4f9-522c-997d-bda0d8b09e0d,f398fd9a-7fb1-5dbc-91f2-4eff9c8421b5,23,8536054.64,17/6/2124
aa3024b1-3951-521e-9ff2-1902df21b9eb,88213df1-0fe2-583c-99b2-79b563258c17,30,7769874.48,1/2/2102
a134a74f-770e-5769-82da-9b5d6b020e7b,7fc97050-5520-5c70-ba97-5f1acab6ade0,91,448002.71,12/6/2095
567228ad-7d4c-56b8-be99-2c183787cde2,d7d9b016-0dfd-5f70-814b-8906b290b231,75,7450443.15,18/9/2118
052ffdc9-870e-578a-8163-4ec895d6fa72,8c8690ad-925a-526d-9c77-69c7ca8d4477,11,7360086.62,5/3/2110
0617f5d2-c432-55e7-961e-1aaac42d13bd,317523ab-f614-532b-8cbf-4cdc99003363,77,1042432.37,27/8/2046
10474374-253b-5795-83fe-b7f67b6e4b81,388a30a1-b965-5e2f-b835-b0eb25880ee6,36,6837579.82,17/9/2098
c22b6874-ee59-5d40-b94d-96768e4077ad,5fab40bb-0a73-50f8-801d-018aa6ad7584,77,4424218.06,27/1/2025
84370b0c-cda9-5eab-afc3-ed1ab7e4dab7,b2259de9-5195-5397-9f14-ca223a7590df,30,6647650.81,14/8/2113
0e321437-05be-567d-a09a-5226aad97129,4c42e160-b4cf-5c1c-a32f-80c809851eb9,31,3466158.52,12/5/2025
3967c217-5125-59eb-a5ca-96cad18853bf,29402c16-3df5-5ec6-842c-3d15ad8a694e,80,8892447.5,3/4/2105
2cce620c-f5e9-54e7-bd53-a2792b2f2a1f,f773656a-b792-5e17-82ba-9982715688cb,4,3736365.05,20/8/2063
501a92f7-3e93-598c-8fe5-63c5c0efcf71,91ab08fa-0e59-53fd-9762-f1c4d64fcd41,15,3178432.1,9/5/2091
1f4cdeeb-97b4-5e9a-ad07-a3a7ed853bbe,e0472fbb-5fc0-5148-a4bd-a9d6c72b4a4c,54,1877607.43,24/1/2077
fa7567ff-d287-5115-bd20-685239a0ed9b,d00f3b2e-952b-5043-8d10-85f0d16b81ba,10,555437.51,8/9/2026
ba9ba5f2-424f-5746-aa61-ea54b0b058ff,952aa7be-faec-53de-b144-13ab734b26a4,84,3396728.14,9/4/2026
a4cf57ed-1fb2-5654-8766-410a2d37f11a,c3d81fad-0352-5fee-8615-9e56303ca054,23,9033015.52,30/5/2048
da1933e5-5b91-50ce-bed6-27536dba1c7a,f69be469-5e05-52fc-abff-4126ba5b2366,67,3306575.1,1/7/2086
d4c23556-2a6f-509b-99a7-bf0b08435125,0b970360-aa8a-552b-9fa5-2c99a0a9ea30,10,8305582.63,9/7/2099
877216ad-5e12-51d4-810d-5ef606409926,c89b3756-5b5d-5303-bbdf-38bda287377b,72,1484968.47,28/2/2054
7cbc0d7f-4e4d-5e73-88bf-b6ae7e915979,5ca5405e-b25c-59df-8b92-e9281d4dbbf2,42,5682488.5,11/12/2054
2c15f3cb-bc3e-5223-a926-2b249921e49b,89228c19-7387-5f71-8661-cabf789c48c3,27,3854685.1,1/11/2077
dda7f797-e8d1-521d-bb41-25b7a93d185a,d1f55482-ab7a-55e5-9d74-6007b7c3d967,63,5514745.97,13/2/2027
b43bad4e-e1a6-5631-9208-2a51b2ba51e8,5ff38bd3-2e8a-5ae8-b0ea-19dea1fdd10d,33,9664651.39,5/11/2042
5ff91174-7707-5bb8-ba47-5962f8395910,0eb80d8e-f4e5-5a17-b441-d43c91c58304,59,2766097.84,11/9/2037
bd13f215-f084-51a1-a7f5-71f0608bad5f,36f2b291-556a-54fd-a038-2e7112051ad5,8,6333322.72,5/3/2100
b79a2a62-09d6-576f-9ba1-485ac9a786ba,90ad222d-d285-5398-80fb-5716b2de8be5,78,1765691.62,4/2/2059
0d74d181-3066-52f5-bc9f-fb5d902827ec,9fcc11f5-b43f-5067-8a4e-a99297ef76b7,63,9196281.58,31/3/2030
f09aea71-b03d-5172-adb5-d3a8b87b40f3,1e076891-87cc-52de-86a1-29f1912a143e,24,2859839.31,4/1/2056
2e682ce1-4ea6-51ce-8b49-c5326af292fa,0714807d-a0f6-5360-9197-3ab124638043,8,3803950.75,20/8/2048
529be438-3d7b-59af-bf08-05d24938b228,96dd8956-1357-56d4-8739-ec3c1c7a1f51,86,742488.65,10/8/2031
6bf4d180-f121-5402-90cf-6fc7da0d99f9,c03139b6-6be2-51c4-8be2-928345f5e19b,13,9601017.85,15/8/2109
8c18de29-8f7b-5c63-9e41-f3bf7aa717a3,13ffe3b7-dc87-5417-aa07-d7d747f6adcd,43,2417332.94,29/12/2060
ecefb074-0cd6-57a0-a501-4fd0df0bd9f0,5d3563cd-4131-5680-ac3a-964c1d253de8,14,9359163.5,5/4/2050
f74bf653-f5fb-5511-9f28-de568ef0e795,2e528b87-8983-504d-a923-80886f879762,7,531313.02,23/2/2102
f208cbad-efe0-5fb9-8ecb-25fc4a884cd8,38c50729-7981-5541-8aea-d5be65466f24,23,8168566.22,12/5/2047
e86334d5-2df3-5722-9cbe-77cacb603ae6,60591751-808f-5da9-b6d4-42490b803b1d,84,6636629.48,17/4/2069
68be731f-14dd-5893-bcdd-632fa6696e29,e221b665-3bb6-5ef8-a12f-ac573e23e5b5,44,5518166.42,5/7/2116
1d8a4d4c-c03a-5dd4-9596-20669d796a54,8391e3c8-783b-5295-8a45-7585ceef6eda,4,3998912.69,1/1/2037
5037984f-52ff-53d2-9806-02d91794098d,486c0ebd-b422-5dc5-a01a-3b281c8c16c5,14,853379.41,23/12/2048
14f41551-fb62-5ccf-8458-933ef58f7d68,054cc56f-c706-5a97-b2f7-c62ca469588c,19,2104304.24,19/5/2035
d60fc4a5-7cf8-58a6-ae17-3068510e3f0e,4baa0d58-80e7-5b51-9c1b-df4a4f7e6f0b,83,1827980.18,12/7/2084
296c68e6-c6fc-5c6e-b4e5-1d6d374f5ea5,ef8e74c8-4b23-58bc-9b0b-5d0c24e8c636,13,4175579.25,4/5/2102
a52d3aa3-9b57-5e7f-884c-e79d0815e8ff,9a97c264-1d91-5fe1-ac53-2247be43f44b,12,9620243.68,18/4/2034
065f248c-ea80-5fb3-8f56-9d0b0b1a00e3,ac5d2590-b48e-56af-abf5-105d78d62142,26,6308783.06,20/6/2077
c446c3e7-10a3-5b06-8602-3d52e1db6c99,3a4eee74-d68b-5352-ae7b-e00f8c98a4cc,70,538588.07,3/7/2061
173925f3-140c-5e65-a0f4-a2aaafe89161,2df68cdf-2f1d-5922-9e6e-0eee5bd8a28b,57,3454484.14,22/8/2071
cf0de74e-a2d7-54a9-8b46-30350ce9ff6d,6ae5bbb1-6330-5ade-b224-c9959909cbe1,97,9557316.14,16/10/2069
880ea151-3e86-5e3c-98ea-ca78a33f1099,bb3fab76-aa66-5a3e-853f-86d11a16c691,79,3301322.64,2/10/2088
20f9ed7c-91a7-5224-8097-aabdb1220f16,e7430ef5-ea34-5c3c-a2ab-793b43571189,3,3537024.23,13/12/2046
fef951d3-30bd-5132-9e85-5f8202b7eadf,4e5e4759-b295-5bb9-b9f0-015dc8aa3c41,78,3384629.66,2/10/2088
26ac7e32-4f24-5ce4-ba49-09809a4f9251,19fdb0e3-07eb-5967-b9b1-c709cd1886ae,82,5312918.61,13/7/2031
96e21a2a-d14c-5a61-9d3a-b0d9b101cdbb,866ba3a5-5568-505d-b335-6ad248490e98,97,6509589.02,8/12/2080
d07746be-eacb-5254-94d7-b20a00594e64,8995ccfd-6284-506c-910c-fa7f0e5a3b70,21,6400799.08,19/10/2034
2d15d488-4cb8-56f2-a643-6582e20621d7,7a0ac09a-911c-5e49-aeeb-16e0e11688bc,75,3006325.74,31/12/2114
c6113e38-7f95-5019-a862-225b81233d4c,85cd63f0-a3e6-5f00-8640-eeeca1bb6551,64,4833503.05,5/5/2026
5421288c-ce24-543e-a91d-17f93c729fd9,256b05ab-7b29-52f9-80d5-16883018ba0b,82,6546939.23,15/11/2053
dd459de5-96ec-5c8d-b713-0f16253e85d2,8b66235e-d3dd-5032-8431-d9995669b0be,35,9111086.49,12/8/2073
8e8f85e1-a46e-519a-b6ed-276ce5ccb466,8f7d63e2-022d-5bca-932a-967b0e1417f6,49,3500827.79,2/2/2035
a9716f76-c6ce-5cca-a9da-e6e1f18ba1f3,01455b17-4f16-554f-ace7-6534d4066852,50,4800074.42,6/2/2095
b522aafb-6bf1-55bc-ab42-56e4f2dde36f,027ed46e-9c53-5d1c-9109-cfede91f7865,76,3676053.11,24/12/2090
44505c23-ed7a-5564-86bb-8c7c9d4ec5f8,b23833d1-9440-54e7-9bf7-96885f6ad1d9,76,2584076.31,4/4/2077
10a58058-1339-51c9-b96f-c4f27e0d96cf,11f6f21b-5fb9-59e0-b7b7-1321b77dd825,48,5609770.81,3/9/2084
e373cc69-9d99-5af6-8c70-d6644817fc58,ebf6514a-adc8-507f-bd8b-16540a89ad5d,45,4798013.15,6/2/2119
db104ad0-6110-51cb-810a-120435bd6289,ce11b179-066d-515e-a18f-4de6eff853a7,4,4983983.84,15/9/2052
e0e561e7-e519-5d4a-8943-d085229ba537,f415516d-f173-5605-8aa9-c4cbb5b6e7a0,19,6750075.75,24/11/2058
ffb92268-cd2c-5d23-9af3-0cb1e31acc3d,cd69a05e-b979-559d-9d5e-c183ea95d12d,80,7140906.63,6/3/2094
22e3e5d0-208e-539d-a4f9-b642d368450c,039fb675-3784-5efc-a500-faba097af0dc,65,525429.85,17/12/2094
116a5dd4-0130-5bff-ab54-406d31852bcd,232ae03c-7deb-584b-bf2f-41982865607d,26,7483563.76,25/4/2029
1f10424b-c023-5d85-9edb-22d3b8393930,b74f0e54-3a4b-5a67-9d77-9c98ed8a35ce,1,9691747.9,7/11/2072
320b763a-e761-5f4f-a3ae-7da670022389,8b30ef93-70ee-593d-9f46-508664ccc4e5,26,5744307.65,14/4/2037
1e9c815b-f7cf-50a8-a480-56117957eb6f,6219584d-d16d-5d29-b57b-84d0a8ad193f,67,2132018.28,7/5/2093
b1cf8428-c1e6-5f14-81f4-7e63bc2dc723,abdd2adc-7e7d-5ebc-b09d-76b1198aa819,51,3901527.62,20/2/2105
824fe52f-7830-59fd-8be1-7e55d299610c,73f94b4d-8902-583b-b7fd-6faf698b8c25,16,3119870.5,7/2/2028
0610a45f-2482-5aec-83bd-e41b80f9e8b9,d505256a-a881-5a8d-850b-867d773b3d2d,97,7753760.48,20/7/2026
20305c12-0c61-5faf-adce-22a1208a67b5,2bfb66cc-05df-5687-b820-b77e678fb87f,81,1569661.09,8/2/2049
9285d930-9328-5a10-9f2b-5499d523b456,b2cbc0f1-87d6-55ba-aaff-62cc0be22362,35,940472.61,17/2/2120
b1d7d61d-0adc-5306-ba81-31f5f0663db9,f9b66a21-732b-5994-86d7-681e55886ba5,100,860154,21/11/2115
8b95bbb1-a739-5336-aa80-d662ef6c78a1,4cd7c2af-7623-5c8a-8ae3-adc2ca406240,41,9345720.02,13/6/2118
0594d3e1-0f96-556b-8990-cac4547f31c3,18275b54-6abf-5411-8e18-48a62c27bfff,93,9670842.57,28/2/2098
dfabdfdf-5513-5802-8ba7-0fa26f3623bf,0b538db6-ceba-5794-abfc-4dd878a106a8,13,7510981.82,17/10/2095
adce9440-12ef-5174-8600-4a33a70eeaf5,ec2f6bff-1ab2-5620-ab8d-bc5d0b68bc63,76,9420217.42,12/8/2118
9314f462-0f22-5691-9e89-592f8d27e6fe,dc6c8f5d-6ac9-5e58-b696-3f72b3d94a7e,9,6536509.17,8/4/2117
412ed8d4-acce-5231-8983-0a1f8ac2d54d,d7518af6-c3b0-5b6c-8a89-9d38caed2496,11,340162.93,13/3/2050
23875fc0-9c24-5717-8f1a-9ca3b4be14ee,9a580cfa-6cca-5321-9ed5-4126c2a1814e,77,142330.63,21/2/2027
ba5f14d4-66b9-5062-a940-3b97141cc828,c3b8bda1-2bb3-5ce3-877f-35f48f5c3510,1,4463159.27,13/1/2071
99c5976f-6173-508b-8d5c-6e0e9ce3f5ad,c5a1e099-2f4d-5771-aa32-e148208065f8,38,2248186.02,24/10/2117
3bcbae5a-304f-5b7a-8e83-2a6cb38d66ea,8e22a447-ba75-5f1d-aafe-94ed95648d07,22,3585051.98,16/11/2079
cae27db6-605a-5964-bc4e-ab196ccde32f,c21a88c0-7f1e-50c5-a859-79463cd9a00c,89,1797100.03,8/6/2122
1b8f0a30-7176-54a7-8388-6bc9f72d9b7d,4c02bc66-a22f-5359-ba63-62b8645b5b19,47,3285507.26,19/8/2069
38ff6964-da55-5fdf-ab39-4382104e1a5d,b789f5c0-e683-5396-9001-9c4b00dd982b,99,426715.42,15/7/2070
3467efa3-9d11-567b-8c80-0e0c70fecafc,55184053-4788-5df2-9b34-0d089a955d57,40,1175136,25/9/2039
df2fc9be-c42a-530a-bb5b-1b51f5129869,7024564a-a852-55ed-8ef5-a1c8ffd8f00d,23,5121436.52,30/3/2040
89008801-0ce4-5188-b8b7-c6d973f0231a,1c703b0a-b04b-5179-bcb5-b8282b89a76c,79,9928205,28/11/2050
4d07193f-9375-55c3-91c9-2b2c8161f57b,6a7b7cf6-57ff-5e4f-810b-5bb89689b815,80,2560927.15,6/8/2052
d21fea42-38a1-5156-8380-8d8f604f6889,5030e747-bfd3-5c42-b479-7a034d7821aa,71,8574949.17,21/2/2066
75183f3d-2826-5c81-8abb-747515a80823,2d5f7edd-e7ca-57ec-b2d4-f7efd9c84961,24,537246.78,31/12/2083
