transaction_id,product_id,quantity,total_transaction_amount,transaction_date
37b3a855-83e0-548e-a80f-29c1910fefb3,28a37267-1fa5-5fb6-bfb0-8a7750504541,8,2228543.76,1/11/2077
5f7a9c47-0ea7-5a9b-8ef1-9e60d3b0fac4,01aa7b74-c63c-5d85-9050-0fe480c19b14,73,3604465.65,25/3/2080
8d8a427b-3457-5c89-a795-e91a90def882,e4c92d9f-d91b-5199-a8ba-ff3989494c2f,76,1942944.41,3/9/2063
d227634b-1d4e-5cf2-b4f1-ab842a01b90f,c7718355-1972-5916-901e-30bcd0f24afd,43,7110472.59,24/2/2073
e460c7b8-e2be-51f0-ba3d-2a29899884da,61b5be7c-8485-566a-be81-33f63cf93fee,95,2413181.93,4/10/2061
d6049768-9ffc-5271-bbfd-84a474e16295,b2130168-4641-5c2a-b1d6-23d06980db80,12,269209.08,15/8/2097
600bbd3b-9243-5c33-a816-37d2917eeeec,e026c28d-a3b6-5af0-b51c-878636d2a56d,13,6757774.95,28/5/2036
26ae22c8-9140-5e52-ba73-d2178e49602a,17a57ea1-b64d-59ec-85b5-e406ee111e56,93,7780389.94,3/2/2114
ce64b161-fc8a-5fa5-8fc1-25402cbe104f,35fc2217-f588-57d5-b3f8-ad19aeabac08,54,5659293.05,11/4/2034
886bad07-aa37-56df-9512-453e61334d84,6248ced8-6863-5e13-aa85-62b6d1fc31bc,65,658853.65,19/6/2102
a4222165-f8a3-5c57-b79f-808db2c980a3,5474f16f-70c5-5da4-a84e-62a4883c6b8f,22,3855164.93,19/11/2086
776a64e8-2de4-5e6e-bb7c-8e47d7eff948,ebd449b6-498a-5975-9cac-9797fa04dc66,100,6596329.06,6/12/2030
1aa1ef63-6044-5878-ae01-60aff4e40254,96d30414-5a16-5456-a8fe-9e28a631b58b,94,1002746.67,9/1/2121
f9b9ab8e-876a-5540-8e17-9e8368289e37,b0bcbc04-24d7-5017-a6ab-ce11c7c448dc,79,7929953,1/7/2043
25eee5ba-f05a-52fa-ac91-0b2440a48d98,16b345a5-001e-5aca-9e7f-17c29969c887,77,498821.13,1/9/2119
1a40c8a0-9889-568e-8d7d-6ba1a2aecd81,929eba80-3c7d-530c-acc9-3409a10fc86d,91,6680507.19,14/11/2075
64fee1f6-f3e5-5f77-94e9-7270882b63c1,d76670ea-ad2f-5753-bbdd-9443842ecdfa,87,2423656.38,14/10/2108
e10b3513-1105-5f5b-b284-d3d1a1210cc1,d4f6a1c5-32f3-58b9-8876-730b7a4dfad3,81,715314.13,24/7/2108
b9770fad-d497-5993-bb0b-9f6bea998157,bc6e64d8-b3c4-5f9c-8b27-959909dff49b,98,1806797.07,5/7/2065
18116918-cdce-5508-8f59-d66d6d718d40,2dc3b1f9-4bc1-58db-af35-d29dd322e6b4,40,2089613.7,10/4/2062
926e933e-88c8-599b-86ce-833a16113873,635c3d20-d2c2-5bd5-bc75-6c95c50c11a8,14,699178.14,11/12/2044
fe6b350c-b39e-5d66-95e3-899bf6ecc53c,5c83b9d2-9147-5462-b363-efb5d7977ea1,17,9338092.15,2/12/2097
d212bc1d-2e5b-5afb-9506-c5709372b365,b7794dd7-75a5-5324-9db7-4275490b0068,51,7469404.74,15/8/2038
8d7b1890-1170-5d38-9edc-784b2ac1967a,654b6d23-c640-5e95-8215-86a4fda54728,60,7285222.18,30/10/2083
da9482a2-36f1-57bf-a525-75250e4b24c3,91aee851-a6c2-5c9a-ba2e-dbeb19e9efa7,5,8468039.99,16/10/2094
ddde8ed0-53f5-5b5d-b690-b5d726e0ea15,677e9c1d-d717-5d29-a428-314fdd105d1f,94,4399700.19,17/11/2048
544fbe0d-c9c0-5ceb-8f87-65885a63091f,c0268b3f-ee74-5cac-8fbd-53a7b08be118,33,4788145.94,19/10/2040
33107aff-f481-5b4f-9643-d19d0901253e,2e63cb0b-a2fe-586d-ab47-61aaf4ad64ab,36,331183.35,4/12/2072
fdbf2b30-37fc-522d-8f51-44216552cf9f,b89165fc-d47d-5d68-bf62-31516c1d8265,100,1388660.62,18/2/2087
6ce3c7ca-6c06-5a10-b870-5150b8997c78,c22fc3d9-a98d-503a-99c8-b5320978e57c,46,172351.16,21/4/2058
68e9f40b-877a-530d-88ed-031002f28f16,72edb3c0-3ae7-540b-9645-401ac506880f,33,8058172.88,11/2/2030
3270c799-7a08-5e59-89e0-20a85058697e,b2e8c17e-fa5d-5e28-b4b5-bffba633dd18,59,9411386.02,19/5/2099
78b47ff1-9091-5b8d-b23a-1099e033f751,54bc3350-6f09-50f9-8a1b-16a6ccd2f85d,11,2446595.53,18/3/2102
b03c9abe-5970-5f33-9e07-7161f95e1c53,6daad394-5fb1-5b2b-9cb8-939218cec267,41,9750798.2,17/7/2079
e996eef5-0f23-595b-9368-05716af141eb,02196655-1be3-5160-b83e-cd1452e1d046,100,1301399.93,30/1/2029
53095e52-c8c8-5345-bb00-b36739ea4124,501517a8-faa3-5a68-887b-48ee3b98fd7d,88,7191841.31,29/12/2074
55a19376-ab90-5dcd-b213-4384db0f2ca3,079514ea-0bc4-5e22-9271-87bac67dc3b1,32,1525147.19,17/5/2052
1cf2b54d-8360-5f7f-b16c-7b7697030a5a,2d27d4df-0401-5b60-b21d-b07bdd5585c1,78,1062948.92,8/1/2046
6c0a925b-8b3f-56fc-984d-8923e2ede4be,4a0bed46-70b9-5765-b252-6428284d19e7,2,6876728.3,27/11/2029
49d67a4b-21f0-51a2-855e-26610989eb11,f0fba2c1-45da-503a-8a40-6c9f23df6356,70,5340591.77,16/3/2067
d0d1bbea-2fae-5f76-b758-06a29bc03929,dc9e11cf-a71c-5d98-8914-f865b201c703,60,2272578.7,2/9/2031
97efbb19-11aa-5d00-b3dc-b79345fbdf5d,8320469b-2739-5c1e-899c-c05890b27437,80,8928764.19,17/10/2082
a0936130-0eba-54d6-bbf4-6fe3447210cc,b598fb5d-2329-5d1e-a4eb-4ea2aba40541,57,8824228.11,10/1/2120
d75de26f-97f8-5d52-a7bd-66cd90ca03b6,5e400420-7513-5849-ac59-e8463bf368ee,54,5746565.03,25/10/2034
15fbade7-db14-58d7-b428-7e2fdfabef92,440a016c-f950-547b-baae-3499b27fa914,71,6315055.26,5/8/2027
eef18682-256e-5b99-bdc6-373c2eecdb08,d60eb727-91f6-5af0-b089-694e2ae944a2,97,9100382.11,12/6/2055
e32c6d14-7225-50ed-bfc8-8f18dbd03e61,6773a2de-6094-5fda-9ee4-10c09f7b9eb6,54,4036933.89,28/7/2026
55d7c1e1-05ad-5fb4-a833-54cb35aed56f,81816f05-9fe5-5fa9-a0b4-3d02a0504619,4,2290424.77,23/8/2031
f1a8008d-d308-55f1-9a0b-615541c18c38,e4a1cc18-a903-5c27-b63a-befc76282aa6,58,5386576.41,2/8/2047
c170eb10-159e-5600-9911-f8bc2f2a9158,07bf30ab-8325-53dd-8add-5a2713dc47cc,77,6599589.01,29/8/2045
78bef723-d54c-5cd2-9581-a8bc7df33dce,2788d1a9-a4d7-5ab2-87b2-d8c0f4379f1f,70,4124432.81,26/2/2037
44d2faf0-c152-5794-9f60-67435c787b9e,6d732cc3-3e0a-5143-856c-fc2cded9472f,82,5166114.9,31/1/2111
0e62fd32-5ae1-57c1-b777-010d6ba04e72,63bbdc1c-4031-5593-b9ae-d6ca11afdfce,58,7423893.36,31/1/2106
a6102412-e93c-549d-87a8-94ed08f11938,07871924-6173-5dee-8c08-a9006266f9e3,62,1235816.88,30/8/2089
c74d2911-2963-5280-bd21-41fe1e37b81a,612fcf97-c5c2-5fb1-a3c2-d56b18ff916f,19,7408614.11,7/9/2035
3b53a63e-609e-579f-8bb2-1f9aeca14011,4b4d41d1-4456-56ad-9134-1d1cb0983443,41,8931442.99,15/1/2112
4c8d9522-f025-521e-bb4a-791827e567b3,6e0b2718-2b22-5a79-a5e4-fb19a90861bf,49,1639642.63,19/11/2074
0e23f2d8-1564-5ece-8a94-84ba39b5af5a,20cc1bfc-618e-5e16-a633-abd60025d3c8,46,9601534.24,17/7/2039
5254fbe3-4166-5255-a781-9cc260390c0a,c58d233a-0925-52e7-9464-1337a6c2f0e7,48,2120440.31,7/4/2091
5ffbe438-0e35-51d7-bfde-3c210bc1bcaf,7a6d6096-2274-5d37-af9b-03beb493f285,18,9414670.93,18/6/2114
41cb9b48-4038-5488-ac24-e180d1bf1ca9,77ec08e0-67b5-5830-85c7-6d465740db80,89,1604235.2,26/8/2106
c60cfdac-5420-584b-bea7-bb784877d8eb,9d161e15-d32e-5fbe-9955-bdf9a28046a8,87,1035204.52,5/12/2109
61b7b9cb-3268-5ab3-ab78-e44bdcf5d87d,13049cf7-5e91-5536-a5b8-21ef0fdf2e16,74,4396112.21,2/2/2123
4b135e73-8e08-5951-9b45-7a14dcb4e408,e4148159-cbb9-5843-8096-86cca260c628,61,8413913.76,10/9/2043
e98a1d7b-16e3-5203-813b-65bbaf795046,f222a8c0-6b3a-50ac-bcc9-cdfd981e538f,95,8749794.67,15/2/2025
257604a0-7038-5ffe-814d-cc87ad558cf6,9e84efa7-8900-541d-9013-f27bdf3503dc,14,4555355.17,15/8/2112
1d0efd3c-42ac-54a1-8543-c2ceb01ff73a,695104e3-4ec4-53bd-b2bb-82d135ed455c,32,2271578.17,15/4/2043
6afd254b-c036-5629-8ace-0c5ab7495d6c,9d3cda16-bcb8-52a4-97bd-00e8fed0d7c6,11,4565856.24,17/2/2059
b14dafaa-41df-537f-a3b4-7e8eebcfcc78,e1d915d4-5170-53c1-a8c8-ef5db0873a8a,56,5135863.79,25/6/2063
70ca82ab-80b1-505b-ad3b-4e13b49461c3,1978e62e-ce8f-5635-96ea-06a90048cf60,11,5128949.96,10/11/2060
775789c8-3f31-5771-a523-6b22cb8932f9,54816ac8-f6ba-5f0a-8391-786c138ba41d,68,4003666.01,22/6/2046
b9772626-d7de-5f08-a55d-181eb5b3f75e,5293de47-1722-5e58-add0-44afc518cafb,23,3412750.02,31/10/2050
40cd4ae5-7f1a-5abb-bddf-afcd77a96043,447b8583-e7a1-5152-82bd-730fbe904961,64,6191304.44,14/5/2040
98481f19-52c8-5365-9db5-c4b195a678c7,96a233c9-24d5-5eaf-ba6e-c1008507195f,56,3094234.23,28/2/2093
7b79bd2d-1738-5ec8-b383-6594ad6a8f9f,4d6f6fea-79eb-5019-b96d-0c07771e18e1,26,591572.35,20/7/2037
b4c56440-b8f3-5910-936b-7f87f87b6cfd,8d10bc67-3458-5112-9aeb-2e3b602fbcf0,63,8955464.16,1/8/2072
4e9531be-ba15-57ad-adbc-b22938f254ae,c2f37507-da50-5e32-b53f-6718adb6a766,56,9523306.44,26/1/2060
a0fdfdc1-8d52-50bf-85ec-8a1fd2ba0a82,ef9a4ea1-506b-5971-b554-c32d20a8dd7d,12,7723368.45,6/9/2054
95b2aa2f-07c7-527d-87a1-600a3095465b,5ea22a39-5ce5-560a-9a15-1d3c237b7ec3,75,1002200.76,24/4/2052
a903d152-b3e7-5ec1-a197-c038d886433a,4eedfc21-0061-5a9e-821d-4b2c3f9fdf87,22,1972504.45,2/12/2121
071ff575-6896-547f-919c-c9829b2f6f52,db6108a3-bb0d-59fe-b788-13161ce97ef6,44,862586.96,27/12/2031
440ad043-3e62-5ad7-a752-2aadc447a70c,629ab8ce-f178-54e5-a69a-8e775dc73337,10,4765635.74,8/9/2060
a10b7863-d48b-5c8d-b928-6d4966478d03,2c88cf16-56a8-5794-bca3-153f53ce7ba9,2,3784296.54,4/12/2034
57d50251-c91d-5700-9d0a-07d1e4f20d51,1ae54d58-ac3b-5fd9-8d16-6928793d217a,11,5741587.58,28/7/2095
0418eb5f-6068-5fec-ab78-b329a48db650,19f9a952-7626-5022-b3e4-923930e26d73,93,3468447.47,18/8/2047
4f572a57-2aae-54e4-b40d-269950fbf048,fc0d5702-cc75-514f-a506-8792bc73ef15,38,4126676.23,9/10/2027
1ff76f8a-74df-5f1c-b5e2-36093fa1168b,9bec8b4d-0152-5ca8-9408-7da6d1b7ef0e,92,8390451.65,28/5/2099
2810b2d0-0ba6-58e7-832e-67092521fb2e,83f0ee34-b967-59e3-a414-e503120bc97f,32,7512830.54,29/12/2079
ed31f0f9-333e-5911-b8ad-e5e400a4d06b,877c25a3-9857-545d-b4ee-489ec4148a6e,29,8954857.56,3/9/2055
96cae835-bade-5f3b-ba59-ffff75574e0b,aa991a85-712d-5a58-9f7e-9ff8559d09b6,93,576980.07,25/2/2078
566ae360-d20e-5581-ad56-6a92bc2b25cb,caf08cf2-4caf-508c-b378-9675fc2c5bfb,12,3353083.93,3/3/2063
2ba0f09b-eef2-5eea-b0bf-f3fab0ef129f,ffeb39bf-9e48-5e01-ad17-10fec85ad075,96,5194553.61,4/4/2046
cbf556b6-1b80-5b75-86b2-fa967380820a,c4e4155c-4fab-5487-9920-a81b293ed0f2,48,1012824.51,27/5/2092
66dc0468-48ef-5460-84ec-82aa1dd37f6e,400aa7e6-25f2-5c0c-8f3c-8b354f651b53,18,8302627,23/7/2033
ced10c1a-a7eb-5e1f-95ef-08af02a227c2,0a92a1f9-4fb2-53ff-9db3-c4ae3610d6f1,43,6763283.2,20/4/2051
3c48e048-af8c-5fe1-8232-99385cf1beac,9a962ab5-07d0-5950-a06c-5f10ce1f50b7,33,4032458.39,2/5/2074
beb4a75b-3f22-5895-bfe5-d0be632171ad,730b42d5-5847-590b-ab6e-6ec86fded5cd,49,6745106.86,14/10/2085
65df739e-a6eb-5b5d-bc7d-0248ddeaff1c,452d17fd-4c54-547b-988d-93022376e394,21,8004897.75,1/1/2069
b8e3de31-0f04-5752-868a-fada9f464e78,a18b77d5-f211-5015-aa81-9ad7b505e708,29,6186204.91,9/1/2070
d8fd37d7-b3c2-562b-a248-4947fba6338e,5f10aa06-dd16-5033-be84-5bd3bbda881e,56,2189445.39,27/4/2073
