transaction_id,product_id,quantity,total_transaction_amount,transaction_date
5d4a8aea-ecbd-5cf6-b3dc-2703ae98d8a3,0553b899-f516-5b7f-a0f8-2a3de39909eb,49,3534934.93,13/11/2063
4d5a8bec-88ad-5cb9-b8ac-588854682ae2,44804d59-2d45-53e4-921d-a79e0ccb4d48,44,5297725.46,14/2/2097
3ff561e4-f045-5d2f-a9bb-aaacb26eaf1c,c71e7511-b229-598f-a667-3fd506b2f593,87,7227577.77,22/9/2102
861aee3f-104d-5328-a489-37bf973a8718,2d774656-c983-59b6-96be-5b52c3864cdb,49,5589181.06,1/6/2037
cbe11f06-ade8-5532-a6eb-5d43b32b8ab4,bde54066-08fc-53a8-acb7-0b9cef33929b,49,7937804.03,9/2/2046
2564761b-eb57-54aa-b4c7-cc10e4b1da37,cda4acde-9b6d-5ee9-9901-1f0cb32601ae,100,809298.78,8/7/2077
7d7f2ade-65de-5950-ba53-5a45e57deaab,42e6590f-3c89-500b-be06-7c57374e5d0b,35,5123542.7,2/4/2115
3ae50afa-fdbb-59ed-bc4f-2ab29a58321a,64735c40-8353-55d8-ab62-f829c2a60092,95,3947406.56,3/10/2102
3c5447e7-995e-5aa6-a53e-7990db68062b,63928edf-b86d-5db4-89bc-a33ce3691412,5,9491163.91,27/2/2050
faab3302-0697-54ec-a9f3-fa93b44bd3ee,a8dde436-0242-58f1-82ae-5dd54811674f,39,3324699.34,15/1/2082
a2d5c151-b7b6-5bcb-8016-94fd572aef15,5c5f4f53-5190-58d8-8ec6-209d67214089,78,6308322.56,8/5/2048
b3d311dc-7f3d-58cf-991d-06f1c92911e4,56c0abc4-a8f2-5b1d-bddd-9a1fd9baa8ea,87,1942437.97,2/9/2073
a29fb8c8-25b9-529a-ae51-2b486253f6d2,d49e9a2d-4dc7-5b51-988d-cf540f719a50,69,6198609.82,23/3/2079
b30e89b7-ef57-5e96-962f-93b93c8a5d27,d2ca6b69-3f6b-5ad0-81ec-cf8dea8cd2bf,59,7950312.21,16/11/2123
cfd1ed13-1587-591b-bf4c-63fb0626ed65,c5341226-9624-5ad7-b76f-8e5d011262ea,38,2966858.7,9/5/2072
0341e9a1-8fcd-5bd8-b488-6ddb90266bda,4853c2bc-d28f-588d-b966-6ee135e64ac7,100,5109442.16,9/6/2075
caf044af-3b5c-5c11-82c1-620a704c6477,550b6954-fc59-5339-8419-254732183ae0,91,4164989.58,29/11/2094
4755bdfc-8006-5ceb-93aa-4a7e6c0ab678,fc788bba-9328-5219-85db-042cb5c17695,82,5466356.68,27/4/2089
3a9b3025-18da-5f06-a8d1-e8c6b6e37f1c,6bb961d8-c6ce-52ca-b461-408907a0e2b2,30,2385786.68,5/3/2093
d82c71ab-125c-5e94-86e1-56d611d20ddd,30fa8c99-2e5b-5907-8fc3-5094711a7b9f,78,1367843.92,6/10/2060
2bc01c33-8a08-5799-b104-07d5e45a62f0,2a4f3d10-5b49-50c7-8248-1f93d5eb6330,30,775024.31,24/12/2028
09f0f2b7-7229-5552-af69-c3a947476c04,1b42a567-95af-51f5-b066-fe1b9079bea1,7,6149293.07,19/2/2044
57db2309-9a92-58a4-99bb-5d9a6602a4fc,b4dfb44a-97ce-53d5-861f-65c34f42e0cf,99,7238420.95,19/3/2108
3dfb8f81-c950-56f2-8747-92a36105f545,fae001d2-17d6-5a03-807c-cd8571db2f21,32,3424641.32,29/10/2032
4d623ff6-4747-5af5-b915-86caf32552f0,ef307828-11ec-5d44-b985-1ae5a6a721da,100,6209093.16,9/6/2108
5364333d-1845-58b5-8d5a-35f0e178a47e,d1abc3b5-0b75-5897-b637-5de56125985d,51,193076.05,20/7/2079
7c8301fb-200a-55c2-95d5-b61171a94fde,ad1b9145-245b-5306-8857-f30defe62802,98,6152017.41,24/7/2110
eda49dfb-3c73-51aa-9548-8fe8d93ff98a,4f7a35bd-6e70-5631-af93-b3fd8a43ca71,9,6298463.28,30/6/2095
3c176b93-f382-532b-a792-566398cd0d35,229a0ccd-7971-5966-a5eb-cfeeec5eadcd,60,1826203.33,19/10/2104
6e1895cf-80bf-5735-b32e-94b55c3c1cd7,20fadf14-aad9-5610-8a41-3c966307ce9c,8,614419.32,28/1/2055
83dd8222-c2e0-5497-81b0-290d67e9673d,bea7a9a6-9353-518f-9ef1-021c768c75dc,84,3317544.76,15/2/2102
fb9abf90-40e3-51f5-b5f8-1945c5fb0a75,6f9585d6-64a2-5a25-96d6-04955c006e0d,42,6963168.7,27/9/2074
134a4df0-572c-5205-b122-44b35e9019df,7ca1247d-b8dc-50ef-9823-0c744f8f57b5,82,1910380.76,29/5/2071
272cec19-4946-5d1b-9c33-38d92e991cef,8582fd2b-3540-5047-be10-5410ad197205,89,6295104.29,7/7/2104
2815137b-f952-5270-82eb-14cb2d70fe08,63632bb4-5fc9-5a26-bb99-86825c933721,85,2576965.59,5/8/2102
6eee8a1a-3b01-5c6c-9955-309cdc90b20d,3c07763f-3e77-500d-958d-240f33673282,8,6251751.97,25/2/2101
13617957-52b6-5dfd-998c-2f2c037961dc,476d55b1-862b-5190-8de1-64d254730a96,92,7855266.22,7/11/2110
084fd9a3-2eff-5b22-8f33-326c3c984e99,6a167e7d-9940-513c-af5c-732152a0201c,45,9935926.15,18/3/2090
64a04fec-5a81-5f27-8540-b4adae918380,ffc5f90b-d782-55a5-ae80-869c375072f8,2,8767674.77,9/2/2062
1c38f327-073d-574c-9ae7-bb06a79f6918,81cf7ec9-f1ec-556e-b430-466454bd3d07,77,1469684.48,29/11/2058
726a3eb0-8514-5b81-aad4-f7117ec14d35,eed83e6a-3654-585d-b6a9-e97bf3ff5e2f,78,9237521.22,14/6/2074
97c8d43e-a557-52ad-9a5b-fcd96d510f4e,e8b4ab36-c0b8-57df-a3a3-2b4bc3638b49,4,4068093.85,14/1/2098
c07a5742-efc8-5915-8f1e-9a4f59aca995,56bcea60-1f3f-5378-8d66-395dcd1596e2,68,7395137.59,25/11/2046
