transaction_id,product_id,quantity,total_transaction_amount,transaction_date
c4d994d0-cecb-50e1-b855-e56f71573055,66ef3435-4875-5308-bd9b-9e8e5798f1e0,8,4173339.25,27/3/2066
08bcf793-6d58-5361-983e-a47429e7fb83,17e03d82-b209-5cd8-9b0f-161e4e967513,37,3569556.86,5/10/2036
b61b2f12-b125-5e8e-9419-3e527c59feaf,3816227e-27a8-57ae-a5b8-a756bc17ada4,34,2379669.86,20/10/2029
83863212-c787-5f1a-8e34-03005e0f3c74,9440a5f8-3ad0-567c-bb9d-c1fb98760aa8,24,3725179.85,7/8/2077
e44d1523-734c-5dd7-8b03-086d5408021d,f7fbcc9e-2477-586f-877b-ee95da257f1e,75,3094931.82,26/8/2106
10f6f8d0-7146-5d81-9fe2-e60661e06fea,1834cf21-5bb0-5804-84c0-1dcbf9cc2e48,48,6292690.85,2/1/2069
06ff6511-4e07-5766-b719-fb04298a210c,13b6eabc-5c30-51fd-befc-338c7a0728ab,79,6905798.48,5/11/2068
22b301f4-1a80-5a97-b2a0-faee7af40f46,11e9341f-a723-59d7-9ebb-8a0c9b97f18a,1,5211828.82,24/4/2107
61fbace1-fd94-51c2-99b5-3b55f717cde9,7890218a-9f04-5c91-a682-9cd213ea566f,81,5369416.12,18/7/2081
ea78c93f-39a7-5088-8f88-cc2197313d7f,2e6a50f3-016b-5c79-a703-4beb259e55c2,27,5285203.03,22/1/2052
2aa19c15-b916-5312-88d6-8fc2dd27c05e,140572da-2f33-5b1e-9d98-85ce37bc652f,7,1672034.95,28/6/2044
88f26227-7a0a-577f-9bf9-189b0f08983d,f025b53e-373a-510e-9be5-e9cd385e0da9,25,401001.02,10/4/2089
2bc1a940-5d98-50a4-b368-098d71e12c41,a69d0bf1-8e5b-593e-bd95-4c480a494ac8,57,4342450.98,21/11/2039
9a0e5ae2-7978-55e1-8744-884419fc441b,d0e4782f-81b3-5fa1-8382-c787a52316a1,98,8917329.27,23/6/2087
9c7a9735-83a3-512f-adb6-1564b95bfa36,7f814156-91c2-5d92-aa5d-1dadb3b1c266,93,1712974.52,5/1/2041
c6dd7b7d-9f38-5232-a235-9a45bf8f34df,bcf36f11-ee35-5988-8928-2c581600c21f,29,3174318.69,9/5/2068
1737f074-449d-56e9-8661-acd07bb5a6f7,ca72fdbf-1b7b-5b8b-857d-b1395c72b858,7,4164012.08,28/11/2029
fe295000-e0f7-5506-9202-ac90f3bf0eaf,5ac7e40a-779a-5cc1-9ee4-11984a55bf56,51,9935089.85,23/10/2073
1cb97029-0137-5437-ad21-afb838f83ffd,12d311f7-a5f6-511a-ba60-1dd025c2005c,77,157862.2,28/5/2026
cea744a8-3ce3-56b8-a41a-92ee9dec61f5,71ba7e47-2830-596e-81d9-5673c23a1389,20,1906424.12,1/11/2052
40012725-cd7b-5146-a741-3e3c4304e236,c0913d8d-5ae7-5fa4-8465-5fec30fdf4bd,17,5660977.88,23/6/2073
18b3e84c-c7e7-5dbc-8bc4-7c795e4b45dd,4597742d-7e62-53c9-8559-9682eeea6cd1,61,2236192.82,25/1/2073
8937a83c-284a-5181-a3d1-c514e2ecee8f,bf30b41d-d42f-5554-9526-9027f261d4b5,45,6072485.04,13/3/2052
174a8551-1c42-5a89-b37e-ebebff869a64,9da6f1b3-7d3b-50e4-9556-a1be65f93f32,98,9217097,9/1/2034
2c3e8f50-aa57-5bcc-8db5-b3abcc7e7c60,b8373371-91f8-5c15-a422-2f6b0df9ba4c,50,5120892.43,5/9/2104
8fc76ed0-d1f6-559b-bc2f-ce70e2a636d0,6a9a9e4c-3b73-5d3e-89e7-d61bfb30e2e4,42,9168777.05,16/10/2047
