transaction_id,product_id,quantity,total_transaction_amount,transaction_date
b01d17c9-bcbb-550f-819f-f0974891e127,b379784a-f9a1-5b36-9dd1-086860aab8e0,52,2722428.63,1/11/2053
d6b821dc-dc04-5cd2-9852-2e3beb4ed241,68624a59-0636-538c-9eff-17db055f1079,52,4717572.5,20/7/2066
bc881d2c-09a9-5cb6-9208-aad4bb6d9c02,7989bc6c-1d8d-51bc-a893-976ab50e4c45,68,996712.52,11/6/2032
1cef79ef-21be-5440-8ea9-dd0aae453e00,c60b8793-a0db-5a18-9eea-6e485c2f193f,95,8352293.88,28/11/2043
86db421c-4509-57ab-928a-650a1f05dd8e,09f7f668-e150-5a55-b9f9-118bde923b6c,27,1032558.41,20/2/2040
3ba7b459-b35d-52b5-81ad-9d991f948045,25f323ee-6bdc-5ed4-83bf-2c1b82fbe2da,23,8416980.93,1/6/2063
b6106296-9ef7-59db-9b59-2c4dc73ebb5c,22008561-4721-54ec-bdbb-4835ee0d8156,83,7819840.39,30/10/2026
28a23922-9b47-5fa4-8dc9-d959f50f5d26,d90601a2-2e33-58c6-a2b3-60b58dbb5b49,77,3951436.87,24/10/2094
a4a87b1b-30ef-55c7-bf80-ab82879bac8d,2491b9ec-8b21-57d0-ad9a-6ef37d51ed2d,2,2905913.33,25/8/2068
1f7a6da2-540e-5317-b2b7-d99a9d84e22b,14d2deaf-c8f5-56ae-83dc-751c970638cb,81,5507453.87,19/1/2041
41e51369-8e87-5de5-bdc9-d0edd783d929,98ca38f1-d950-54e7-afcc-dacf523f4698,48,116561.81,2/3/2083
caa040e6-7aab-551d-96a9-b608ccf9071d,6adeae60-7ab4-58ea-bdd0-167c4cdb3894,74,6379849.71,20/5/2102
7090cb8a-ebd9-50d7-8da2-75600d078bb7,9c7a6bcb-9321-5d7a-a15d-0ed066298cf0,87,2428443.44,31/1/2073
1a5e0536-600b-5a76-b7ec-e1034ef6563b,1a0369e1-e57a-5004-8706-fabbda47cfbb,36,2090118.25,30/7/2100
17190c62-6582-5ab1-8125-d31e954c5c2c,00459a7e-fb75-59d9-b7be-ea9acb85dd44,36,4463453.05,13/8/2088
3ea65bad-249b-5767-8a76-4abb45894eb9,a588fc9a-aae1-5b19-8368-ab089599d98c,12,7909517.77,9/1/2070
b820ed0c-cfc3-5d3e-ade5-007acfe9660e,08c3335c-7b73-5ab4-8c7e-403be3511655,46,818137.21,16/11/2115
5171cca1-a67e-5e79-9d2e-f45620ce3eaa,1ecc9eef-0429-5340-b77a-9fed946ee3d7,91,4226600.24,13/12/2120
e0b26e99-77aa-55bd-9e11-e65100fba2e1,d7b6033a-96fd-5edb-a506-d71fe8da660b,18,8944578.62,8/2/2026
c5634dbd-110e-5d56-b2c0-a355104e1d8d,1c9c3f56-4d8d-50b5-9546-eb5523210634,89,7286166.47,4/1/2049
893a2889-38cf-58ce-b781-8f2739c8611c,b56f4c14-dee5-5c5a-8184-680ba7eca444,29,1806882.55,4/3/2056
2c2e5c3e-76c3-5d46-bb5d-722ed5651275,50b197f0-2955-5044-9f6e-4a05d7b4d9d9,6,3735690.19,4/7/2087
a7715d2f-1fe3-51dd-a823-5e157c2bd703,68a85078-d3fa-5512-aec3-e56299df9147,7,3098126.95,25/12/2076
f2709255-d71b-5633-a04e-6be1da18285d,35d2bbbc-dcc7-576e-81bb-715cf833ecba,36,6224979.07,29/6/2100
dc1d9685-c76a-5e59-bb85-5d8b2ac2752d,203963db-8bae-5477-b7f3-4ba106cfa1cf,26,4603044.75,8/11/2107
c44a71a6-2ba9-5dde-9ee1-0477a1e8768a,8952398b-9d82-5084-ab01-5e04029c5d27,23,6095714.37,29/9/2093
ab4706b1-b896-591e-8ff0-f4e5e2641e5d,c87c3c78-60b9-5ddc-b1d9-81842af824fb,58,6040465.41,14/2/2087
f3879721-5ea3-52c5-96e6-26f9a1d6a447,076c03bc-17c8-544f-b816-a98ca8eae68c,11,5077080.47,2/5/2065
b3f015b2-fc3e-5c3d-9a09-c1bd701b9eb6,e403c9bf-34f2-53b1-8d48-b44bbfbf82b2,96,1946505.59,22/12/2039
09fdc178-a75c-541e-9c78-5c08faabbdd7,09e4d639-fc5b-5ab7-984c-bfbc6b7f6c68,23,7998862.54,20/2/2097
484c1e53-8405-5706-9f67-65bb2ec52958,4d9db6c3-f548-5ea4-9199-c059e67c831b,26,7670252.46,11/1/2045
3f7d8786-aa9b-566a-8b3d-189c4e02b700,413c123a-aca0-5827-926d-9f8b4ed064a5,44,489998.42,20/8/2117
98fca963-dfef-5c45-b067-8ec930ef3a65,7a20f510-2b1f-57fa-9f10-866804f8e36a,76,8951550.76,22/10/2115
bac43a3a-cbfd-5d79-9691-d1e271cf10de,2717c288-72f4-5c0d-8af1-8384b48b33e7,68,8334417.65,4/6/2036
d78e0f0e-c2c8-5873-9907-40f6517af036,7687f37d-6837-51ac-ad6f-df6ae7381fc8,16,8362100,11/12/2031
1cdb6122-df4e-57f4-b82b-a146893c9dad,683337d7-93c0-593f-997a-35646132bbad,96,7299474.57,22/9/2026
7e131845-c9c3-5089-a267-71872f1bec7b,8ae810c1-e827-57df-9bb4-512ab0fff5e9,34,4071104.64,30/9/2078
facdfba1-ae26-55aa-8cd8-6a1521864b9b,e9584390-3690-5225-a668-7c49d0bcc718,41,1448986.94,5/9/2087
8753e4cd-e408-5a5b-b02f-1ed84f711aab,4c443ad7-47e5-5598-912d-1c8c9b709aad,10,1669683.25,27/12/2069
744410d4-a09a-57ea-95a1-70597d04bc17,dac8ec2d-9951-5d36-8f89-1bd1a3f7c45f,3,2179716.24,19/11/2113
1c15954a-b2da-5b2b-ba45-235785e0acee,a95c9bd1-453a-5bcc-a39a-921b45703e15,75,9983649.73,22/4/2098
fa5d25f8-978e-53f0-9d59-d80a6895e966,c8b80189-9c5c-5b47-b8e4-db3cab8b2a8c,88,7542705.37,24/11/2068
43baa917-7899-5be8-8efd-fc598a5b2b39,12cb27e3-b7aa-5258-b625-a8b12b87b96c,71,4910005.13,7/4/2029
6764cb7c-c60c-53e0-944a-c747b8fef7b7,bc5b91bc-9e93-5391-91cf-4813b1dc83eb,86,5196810.72,13/2/2056
358450f9-b5a1-5790-97c7-d041ec40bb8f,9c0096b1-5cbe-55aa-9277-8ff0bf6a5b77,77,6515193.21,18/11/2025
bf3aee63-4719-5fd1-af23-5a1664a60b0e,dc1881a9-c59c-5d4b-be19-76976bb1209c,53,4112346.14,19/5/2124
